"transcript_id","original_text","guess_text","transcript_line_status_id"
89,"chance I'm sure it's well I don't","",1
89,"know but by our rules I mean it covers such a wide range.","",1
89,"James Brown Sly Stone King Cole Ray","",1
89,"Charles Lou Rawls. Elephants just survive it because they're all different","",1
89,"styles. So I do whatever that style is you","",1
89,"know that's what I meant today.","",1
89,"OK.","",1
89,"And before I do perform publicly and","",1
89,"I have I have a website which is W","",1
89,"W W that Frank Sr That","",1
89,"com F R A N K S E N O R.","",1
89,"That and you got that. Yeah and if","",1
89,"you go there you know if anyone is listening","",1
89,"go to the site and you can always follow my calendar as to where","",1
89,"and I do have a CD burner in the studio right now working on","",1
89,"my second CD.","",1
89,"Then you know really the problem here but I have","",1
89,"somebody that's created this is the first","",1
89,"one was let me be frank.","",1
89,"Then it was changed to listening in the dark so when you hear it good","",1
89,"either way I'm interested to","",1
89,"know where","",1
89,"the other members of your your family blind not just just","",1
89,"myself and whether it was I","",1
89,"mean you say I was premature.","",1
89,"So it wasn't anything that was hereditary. It was too much oxygen","",1
89,"destroyed the optic nerve circles because being an incubator","",1
89,"too much oxygen so so that is how I want to","",1
89,"live but I was one pound twelve up twelve ounces here so you know","",1
89,"I was still people around here you know I didn't know you're here you know","",1
89,"I do know you so I was one pound twelve ounces and","",1
89,".","",1
89,"You know a lot of people. Just say","",1
89,"it was lose oxygen shows bring it a little bit but","",1
89,"you know and maybe when I'm here.","",1
89,"Yeah have you","",1
89,"know ballers it been blind I mean really to me","",1
89,"and this is this is I just think how","",1
89,"my parents did it but you know I was chosen to be blind","",1
89,"from the chosen one to be lived and I'm going to represent it the way that it is and what","",1
89,"it is is a way of life you know it's just that that's just how i","",1
89,"live from LA and I'm proud of who I am","",1
89,"and I use the blindness to my benefit. You know what","",1
89,"was given back to me is an era listen and an open heart","",1
89,"to you know let everything people it's about trust","",1
89,"and then to have the gift of music to give it is is","",1
89,"the trade off. So you know I had to","",1
89,"wear a low where well you know it's","",1
89,"it's not as I work for dialogue in the dark","",1
89,"which is which was here for two years. It's one hundred","",1
89,"twenty nine cities all over the world in the forty countries and what it","",1
89,"is is taking sighted people through. They","",1
89,"cower like we had six six","",1
89,"room gallery and they were all","",1
89,"like Central Park supermarket with subway","",1
89,". We have Times Square in there but you went through in total","",1
89,"darkness you couldn't see you can't even see no","",1
89,"shades Nothing says total darkness and the","",1
89,"people that are taking you through were blind or visually impaired","",1
89,". So when you go through their email you of course you know","",1
89,"you don't get a sense of of what it is to be","",1
89,"blind but you do get a sense of how black people are treated","",1
89,"because now that you're in there you you are really","",1
89,".","",1
89,"You're so wild and it's amazing and it gives this the blind person","",1
89,"who'll we have about fifteen and really an opportunity to","",1
89,"lead in their own environment and see the difference because not","",1
89,"worse. Over all over the place the gallery spaces","",1
89,"you stand for much. Still trying to take it one step at a time because you're free to do","",1
89,"it but then use as you as you get comfortable with then you start","",1
89,"relaxing and what I'm trying to do is get you to","",1
89,"understand forget us because after a while you know realize you can't use in the trite","",1
89,"and can't and there's just really hone in on the other senses.","",1
89,"It's called Dialogue in the dark and it's","",1
89,"it started in Germany and the biggest one right now is in Israel. Really we want","",1
89,"to know that we really do want it back. So again if anyone's listening","",1
89,"we really want to speculate is a tremendous tool to teach people","",1
89,"because once people finish going through there.","",1
89,"Their sense is wide open and bust wide open. You know there was snow and","",1
89,"everything. If we're feeling every hearing everything and then they","",1
89,"appreciated their eyesight that much more. There are forces that","",1
89,"are all told they were there because you had just because there was no","",1
89,"other choice but to use your other senses to feel your way through these guys","other choice but to use your other senses to feel your way through these guys",2
89,"you know.","you know.",2
89,"So when he came out in the end you know again appreciated the","",1
89,"power of the Web site is the beauty of what it is and","",1
89,"when she came in you came back when the lights come back on but","",1
89,"no I was it was tremendous it is your own out of the biggest one I think they get","",1
89,"because they get their public service workers cops firemen to","",1
89,"do this as a training tool. So intransitive makes a","",1
89,"much better to do. Well they know they're going to have a listen. Anyway I mean you know I'm sure they","",1
89,"have stuff now but you know you're going to recall situations where you don't have","",1
89,"the best caption dark so yes it's","",1
89,"you know and again it awakens the other senses. You know her and","",1
89,"you know different and military you know that in married there they're forced to","",1
89,"to use all of that stuff to stay alive for him.","",1
89,"Tell me something but growing up. Learning your way","",1
89,"around the. City went to school you know","",1
89,"and you know being extra inside kids you know.","",1
89,"But where did you go or school.","",1
89,"Well when I was so I started really.","",1
89,"I'm going to schools like two three years old nursery school and I was","",1
89,"in this thing called the juicier for the blind and so there I was","",1
89,"with blind people and I come home and I was in the projects with","",1
89,"far sighted people said a kid's side people say","",1
89,"kids but they were all of three four five two you know so","",1
89,"the blind thing at that time at home was","",1
89,"yes I was blind but they were so that kids were so used to","",1
89,"it so you know because we all grew up together","",1
89,"and and actually these","",1
89,"people these kids would be a part of my protection","",1
89,"because if anybody did mess with me or came in a neighborhood you know they have a back.","",1
89,"If we play baseball as we know the","",1
89,"play of course that bit a little bit and these are kids we're talking about","",1
89,"five six seven year old kids doing this on their own on their own. No I","",1
89,"don't. We just did it. They were in last","",1
89,"get. But I will always get a chance to play and I'm","",1
89,"wrestling fighting anything like that I was I was good at it.","",1
89,"So because that was physical contact and","",1
89,"they knew to fight play rough and they like that you know","",1
89,"so and I again my brother was six years old so he had his own","",1
89,"crowd but his own crowd would even look after me because that was","",1
89,"their friend's brother so so then the projects there I","",1
89,"had those people when I didn't realize that","",1
89,"until maybe I was five six years old and that I did the","",1
89,".","",1
89,"Medic school that were blind.","",1
89,"You know I got this kid with me to my house and","",1
89,". And then that was when I really learned that","",1
89,"there was different color skin. Now do you know that up until that","",1
89,"point it was one and and everyone started because","",1
89,"I mean him you know in school would always the challenge each other to","",1
89,"it because we love the box of Wheaties box we resolutely checkers because we have","",1
89,"that's how we that's how we roll with it with the best friends in there so","",1
89,"we started you know all my friends because I was I was","",1
89,"like oh by the same token I was embarrassed because.","",1
89,"Why do you say you know what did you understand. Cars","",1
89,"can you know that and I wouldn't want to you know you know my","",1
89,"attention then voices would feel people's","",1
89,"hair. For men with less isn't it","",1
89,". But you know then then I started realizing that","",1
89,"to even just a culture was different you know white","",1
89,"people did stuff different than black you know even and how it","",1
89,"played out. We talked with someone who is","",1
89,"so different I mean again","",1
89,"you know like it does seem like I. Would say to","",1
89,"white kids or. I can tell from","",1
89,"that. No because because I know I'm not going to","",1
89,"American explaining would do justice to.","",1
89,"The other side by trying to explain it but it was if it was just something","",1
89,"that you felt you know it was just something that you didn't know the","",1
89,"difference. You know and I have to say that one was wrong and one was right","",1
89,"and then I blamed him today you know and then I went to a camp six years ago","",1
89,"when all Jewish Care and. The","",1
89,"first week I got there and I cried like of the because it","",1
89,"was the first time being away I didn't know any of these kids. Plus i","",1
89,"Phone a lot really for the first time. These kids these are psyches","",1
89,"so I was out of my own you know new cabin new place I was","",1
89,"around things a lot. Only for the kids there with like you","",1
89,"know who's blind and you know I wasn't used to being treated like this I came from kids and","",1
89,"all you know so the first week or so","",1
89,"my mother sent the package of candy and stuff","",1
89,"and this one kid though it was the news that you can't because a","",1
89,"mother worked there. Jewish kid. Larry my school it's so Larry you know","",1
89,"and the guy was","",1
89,"you know he was a bully. His mother worked there and he stayed all","",1
89,"nine weeks. We only went to three trips over three weeks and it's true","",1
89,"but so but he went in there and I heard something","",1
89,"moving in my ear and","",1
89,"he was you know stealing from my package. Well","",1
89,"then all of a sudden the project ship came out down the side of the","",1
89,"back is missing. I","",1
89,"mean pretty. I didn't see","",1
89,"me. Probably so but then the whole bulk","",1
89,"of the rest of the time the soldiers treat me different","",1
89,"you know. Stop laughing with me that me and my games so the next two weeks of great","",1
89,"after that I went to camp ten years in a row and more blindfolds came","",1
89,"through at that time but I was. I was","",1
89,"the man in their care and. It was a beautiful thing and I was you know one of the","",1
89,"few blacks. Times so I had to deal","",1
89,"with but it was beautiful it was one of the best things that the","",1
89,"photo did you chance to serve","",1
89,"yourself. Right. Stand your ground. Right you know you","",1
89,"know changed my whole life I'm sure you know but how did your parents","",1
89,".","",1
89,"Do. Freezing","",1
89,". Raising a blind faith I think I think they","",1
89,"were true I would have when I you know Run Run","",1
89,"kids with their parents now I'm you know I can't be any more proud.","",1
89,"Do the be me I was forty zero five years","",1
89,"old they sent me to after the Jews few of them went to a Catholic nursery","",1
89,"school people and then.","",1
89,"They let me go downstairs by myself and play with the kids in","",1
89,"the whole neighborhood really watch out for each other so back","",1
89,"then it was you know it was it was it was easy to do it OK","",1
89,". We had everything near our home followed","",1
89,"by ski music to go","",1
89,"on holiday so.","",1
89,"And then you know as as a group it just they just","",1
89,"gave me enough space to learn","",1
89,"but structure so it was it was","",1
89,"tremendous. Never never see","",1
89,". Him.","",1
89,"Nothing could do something so. You","",1
89,"know sighted friends if if if if I got into fights","",1
89,"and and and it seemed like it was all well you know","",1
89,"she wasn't being so you know you live you know","",1
89,"your hero for the by the same token","",1
89,"big on education. I was in a school for the","",1
89,"first year. Six years old I think","",1
89,"it was a school of my neighborhood so they sent me here and they had these classes called","",1
89,"psych conservation and what it was was anybody with our","",1
89,"problems had a base class.","",1
89,"Then you go off to regular classes from nine to twelve and then you come back to this","",1
89,"class to learn","",1
89,"in this school. My mother came one day and there I was in the","",1
89,"class and then the player would think it was one of the kids learn to read","",1
89,"and she just happen to surprise surprise visit. And","",1
89,"the next day I was gone. School I remember I mean I don't","",1
89,"remember all of this and it's down","",1
89,"to P.S.A. and that's when they had the bro class and again this","",1
89,"was not really be with blood because all those other people could","",1
89,"see that you were really totally blind people really in the black","",1
89,"community who knew them and well so mother got me","",1
89,"out of here. Vang school and that was the beginning of","",1
89,". You know again children and she was just. Education","",1
89,"is her name and my father again was the most gracious.","",1
89,"Classy just guide everybody.","",1
89,"I mean he gave to the whole neighborhood to","",1
89,"parties you know it was crowded. Always family","",1
89,"always friends and people on my floor all the kids.","",1
89,"Every every Christmas somebody would get everyone to think I","",1
89,"was brilliant with children so he was","",1
89,"again probably a tie to my kids treated me so","",1
89,"well. But not being honest. You know there are","",1
89,"so you know how he won. So","",1
89,".","",1
89,"These are tremendous people and my whole family really both sides","",1
89,"fantasize from the West Indies a mother son from the south but","",1
89,"but throughout the family there was a disability something","",1
89,"whether you were that word. That this is","",1
89,"a disability but it was gay at the time I was like whoa you know","",1
89,"we weren't we didn't shy away from and we were proud you know really you know","",1
89,"even though you were my cousin. So I mean this is before before I was","",1
89,"working or it's not for you know all of it so you know","",1
89,"we have everything in the family. We had drop outs we're","",1
89,"college grads You know we have lawyers you know bombs","",1
89,"so you know but we all do get","",1
89,"together when it was family time and we all","",1
89,"share this stuff it wasn't you know so it wasn't a big thing you know","",1
89,"it just wasn't a big thing and I went to school and came","",1
89,"up and graduated from Pier Six this is be a six","",1
89,"year Navy sixty you know it can and that's kind","",1
89,"of pretty you know white school in that group. But","",1
89,"that was where the broke last was and when you left early we're going to go to","",1
89,"P.S. one hundred four because that's where they have the lying kids go.","",1
89,"Might be a part of my mother in law school so she said What do you","",1
89,". Think about going to the lines. She used to love that","",1
89,"and God knows that's because it's a Catholic school and then I","",1
89,"found out it was love about all this because I","",1
89,"never really saw you know saw or so through","",1
89,"somebody so I said you have a list of it and that","",1
89,"little guy from my camp and then it kind of it can't later who was","",1
89,"like who was already going there and we became friends","",1
89,". So I went there and","",1
89,"that was the first time that I got a chance to really","",1
89,"play and be on the same level as my peer. You have two","",1
89,"plays with the society. I think you have to adapt to the sighted world","",1
89,"every day I mean I have to worry about finding","",1
89,"work anymore because now I'm wrestling play and","",1
89,"jam and Dane blind people","",1
89,"and it was an unbelievable feeling to know him.","",1
89,"Pretty pretty popular you see us over there. So","",1
89,"yeah yeah but you know I have a lot of so different but this was different","",1
89,"because now I was comparing myself to what my people do","",1
89,"less black people. I wasn't around too many blind people to see what","",1
89,"other blind people do most of my friends say and the only people who were one","",1
89,"of the class and we will all have different great so","",1
89,". I learned to get on a school","",1
89,"bus. There will be a day but again you know you can","",1
89,"find but when you went to this little room and this was","",1
89,"the first of all no one's you know","",1
89,"was it kind of a welcoming thing because I grew up a","",1
89,"Catholic education here you know you're not really because it was a public school","",1
89,"but we had a church in our neighborhood so there. So did","",1
89,"its actions and all that great communion confirmation","",1
89,". So when you're growing up to learn from","",1
89,"other kids you know well I mean if kids can","",1
89,"if I went to a new place. Of course kids would try","",1
89,"to but. I'm you know again that's what","",1
89,"I'm happy to decide the world because","",1
89,"every day you have to adjust","",1
89,"to this other people's world I mean you know it's just the words you're","",1
89,"not doing it you know so and","",1
89,"so I that was definitely learning how to handle","",1
89,"the namecalling ribbing","",1
89,"fighting all of that stuff and how do you","",1
89,"get fused and again. Well that again","",1
89,"it comes back to the tax man and the base of it all you","",1
89,"know. They never.","",1
89,"They never. Told me to go out and start anything","",1
89,"or any fights like that but a very very bad. Ahead of that","",1
89,". If. You'd be teased like that you","",1
89,"know you just have to be ignored.","",1
89,"Work past it because eventually you know that you're going to show them that","",1
89,"you belong. So you know you just have as has had that feeling you know. But it","",1
89,"wasn't like I got approval ratings. So you know so somebody","",1
89,"teased you called evening recently called some back. You totally","",1
89,"ignore them you couldn't really write having to confront them physically right.","",1
89,"As if they were in the projects as they came through. Rob this is somebody who","",1
89,"is well then I can challenge of because I know","",1
89,"that my friends and I've you know I knew inside of my friends in the","",1
89,"neighborhood.","",1
89,"We're going to be around or be there to back me up","",1
89,"so I could be a little more assertive with the physical thing. They're not","",1
89,"school. B. Because I don't want to get a kind of a","",1
89,"mother because you know in school so I can say no","",1
89,"I just sat and you know my mother made sure I was dressed in religious schools","",1
89,"jacket and tie. One oh","",1
89,". Yeah. And now do you know","",1
89,"the phone just a variance dress so. She made sure","",1
89,"that I looked the part. Somebody","",1
89,"deserves to be treated with respect. You know and then when I","",1
89,"went to look at that it was beautiful. But everyone heading home and again","",1
89,"everyone was blind and we had a big view there were grass","",1
89,"track around it. So we go on this field we had a little baseball diamond in it","",1
89,"and we get it we want it we run around this feels pretty big or you know.","",1
89,"It's long and it was an oval shaped track and","",1
89,"field in the middle of so","",1
89,"rotten for the ball and we run go","",1
89,"crazy and you know body slam and pounding","",1
89,"each other playing football making up games we played","",1
89,"baseball waste how to play baseball. Really you","",1
89,"know well as I know you know all of that stuff one way and I don't know how much","",1
89,"time you know supposed to be spent as doctor but what","",1
89,"they mean is all of this stuff really led to a very","",1
89,"wrong I wanted to I was you know a student of music and music","",1
89,"and as I got older Damon actually met my wife there","",1
89,"in the courtroom. Yeah and I was up till I was there to","",1
89,"experience and I met her I came in seventh","",1
89,"grade that she left and came back in eighth grade better that way.","",1
89,"OK she's also she's legally blind. She says when she sees","",1
89,"pretty well you know what for. Vigilantly why.","",1
89,"Yes. But she grew up without school and","",1
89,"then she grew up with white flag issues","",1
89,"so again it was more voters going to college","",1
89,"and that was oh well actually I loved music and high school","",1
89,"and that didn't work out because they knew it was to blind people in the end a","",1
89,"guy whom I told you about and the brother went to camp with me and","",1
89,"several Jackson great great piano player used to be. He","",1
89,"was very warm. But he and he taught","",1
89,"me a lot of really what it was like to","",1
89,"be skilled as a blind person. So we did everything together","",1
89,"and then I went to we went to music you know and got this","",1
89,"bullshit artist to know her teacher Mr","",1
89,"EISENBERG.","",1
89,"He worked for years and what they were supposed to do is transcribe","",1
89,"your stuff into braille so that you can do the work in the classes","",1
89,"you would go in for six weeks at a time and.","",1
89,"He was making us feel like we're not going to be close","",1
89,"because we're black you know so I mean I was just how","",1
89,"well we know that if you only felt you know he","",1
89,"felt and so my mother.","",1
89,"She got me out of school maybe go back to Lavelle when I was in a low grade","",1
89,"but I had a teacher in little girl who","",1
89,"was my best friend and biggest mentor she was a tremendous","",1
89,"sister Mariet and really","",1
89,". Just made me feel like","",1
89,". The way that my mother probably envisioned","",1
89,"everybody treated just like on the","",1
89,"same token I knew that I had the ability to learn. You","",1
89,"know as long as you give me some guidance to this woman was","",1
89,"truly tremendous. So when I","",1
89,"graduated from the. Salutatorian","",1
89,"address and I did a song if I can help somebody and that's my","",1
89,"father's favorite song. And when he does","",1
89,"he I mean just look at those two and used to put it on style","",1
89,"time.","",1
89,"And so I learned to do it for graduation we do it as a class and","",1
89,"that was really the beginning I would say to me really","",1
89,"want to be a professional","",1
89,"school graduate I mean you know we played a rousing groups you know","",1
89,"my top five. And you know","",1
89,"along the way I mean I lost friends teenagers guys that follow the subway","",1
89,"guys get hit by cars by the other guy Tyrone","",1
89,"when we were thirteen. Because we","",1
89,"were really into using a Kaizen to travel around the city. There are","",1
89,"cars hitters but this time I don't think we will do it. I","",1
89,"think we came out of the five and ten. And we had canes and we have power","",1
89,". Over all of us are on the","",1
89,"way up so it is","",1
89,"something so I started to grow and that's","",1
89,"obviously still safe now from our","",1
89,". Core and it","",1
89,"turned out it was that hitters and the","",1
89,"you know my mother blew it along the way as far as gains and Bret goes without a really","",1
89,"great dancer.","",1
89,"I remember you know so we do the trick with","",1
89,"it. We've broken up but","",1
89,"just from that day to now across the street","",1
89,"differently from from that so you know then you know that","",1
89,"I lost that guy's best friend's ironic time is brother was","",1
89,"line systems line so that's why it was so great to","",1
89,"hang around because he had lied. Older siblings and so he learned from","",1
89,"them having to deal with his blinds you know and he just passed it","",1
89,"on to me I mean you know I had an idea but when I actually saw","",1
89,"action with this family how independent they. Were it was","",1
89,"it was something parents","",1
89,"said it was it was only over there that they had signed a girl also","",1
89,"so they had sighted there too and the other thing is you","",1
89,"know but then he you know Jimmy was a good","",1
89,"singer great piano players well systems Gray said","",1
89,"that. He felt this. Way.","",1
89,"Between a costly headache to go stand outside that a Grand","",1
89,"Central Terminal and you know we were","",1
89,"supposed to go to go somewhere else was a dancer","",1
89,". That was the time in the straw","",1
89,"for them for the blind. But","",1
89,"really you know I hope it was a major major","",1
89,"recreational therapy as well as good music thing","",1
89,"still but I wanted to make sure the line people have a place","",1
89,"to to to to remain to play because that taught me so much those are the","",1
89,"values that boy this is one of fourteen.","",1
89,"They really need to be. Able to be us","",1
89,"without.","",1
89,"Because you can't play the same with a sighted person it can't work. So","",1
89,"you can't know the language is different. The whole","",1
89,"dealing is this contact the whole thing I","",1
89,"said you know recreational. We want to make sure because it can't go out","",1
89,"and then the everybody guns it is mainstream agencies. So","",1
89,"now all the black folks stream world","",1
89,"that is less and less places for black people congregate heading","",1
89,"to me just socialized to be home.","",1
89,"And well I know this because I was Main Street. I mean you know I","",1
89,"was being streamed all the early years of my childhood","",1
89,". And I was mainstreamed after I left school when I","",1
89,"left Lavelle. So I was very extreme but you know you want to be","",1
89,"made simple yourself your own people your home hire your own things","",1
89,"your own way to let you guard down so you know I don't. After years bump into","",1
89,"something new that I do know that Lori is not going to jump up to help me I","",1
89,"can do this because you want your","",1
89,"brother or you know so you know so when","",1
89,"you get that you start. Taste in","",1
89,"escrow and then you come outside and play and decided it was my play","",1
89,"because now I know I have a base. They hang on here. It was","",1
89,"great you know I can already hear from people because I have","",1
89,"days before it was a necessity I have to do it because this is the only","",1
89,"way to her one time to learn about life.","",1
89,"We review within each other's space","",1
89,". That's going outside and it's so much easier because","",1
89,"now I mean I didn't have to worry about you know every","",1
89,"little thing and develop my skills to be better out there","",1
89,"from being with the people.","",1
89,"With their interest in time learning how to get around the city","",1
89,". You're pretty intense if you","",1
89,"just for the maneuver you well are stock streets I","",1
89,"started a little well where do you take this one","",1
89,"and I started when I didn't travel","",1
89,"before so I was like.","",1
89,"Love twelve maybe a little tear over care","",1
89,"and then he was a child. So I came home from Cameroon here","",1
89,"sort of the black guy lives right around here and","",1
89,"he travels and he","",1
89,"or she goes well","",1
89,". You know the cello and but I don't know","",1
89,"how as to how to learn learn how to do this so.","",1
89,"She said When you go a little well if you you will find out from there how","",1
89,"you can learn how to use a cane and that's where they","",1
89,"used to cane used to came and I hadn't seen Time","",1
89,"for like seventy eight years old I was taking music lessons at the","",1
89,"lighthouse. But every one of these take me down you know we went to see","",1
89,"it go down for guitar lessons like that but every time I","",1
89,"hear the director he has C O two","hear the director he has C O two",2
89,"and a seeing eye dog I was like. Want to do this","",1
89,"and I couldn't believe that these dogs were that trained and well","",1
89,"behaved and yet they were trying to convince me that it is","",1
89,"a pet. Also once you know what. So I","",1
89,"thought it would be treat about this thing that Kate was great","thought it would be treat about this thing that Kate was great",2
89,"and I had a great mobility instructor this guy used to work at the lighthouse","and I had a great mobility instructor this guy used to work at the lighthouse",1
89,"call Blonsky but he just started it and","call Blonsky but he just started it and",1
89,"it's amazing because you know he was probably only it was probably only twenty","it's amazing because you know he was probably only it was probably only twenty",2
89,"two twenty three then you know and so which now seems to like to","two twenty three then you know and so which now seems to like to",2
89,"get this guy was great. We walk down the street","",1
89,"and he'd say you know he taught me to technique. And then he","and he'd say you know he taught me to technique. And then he",2
89,"goes What are you on the right and I will be passing up.","goes What are you on the right and I will be passing up.",2
89,"Yes well","Yes well",1
89,".",".",1
89,"Exactly.","Exactly.",2
89,"Goes use you know those. So that we walk down the street. We go with","Goes use you know those. So that we walk down the street. We go with",2
89,"that as a no. Go.","that as a no. Go.",2
89,"Shoes so but then I realized it was like a toy it was like it","",1
89,"you know and then I started walking around the city myself like to school in different neighborhoods","",1
89,"different neighborhoods grocery store restaurants to get","",1
89,"to five P. to stop when I was into this that I realized I could","",1
89,"hear oh well you know he'd say.","",1
89,"What are you passing. He goes What do you","",1
89,"wonder they said they came","",1
89,"for the cave and it was an on and then I go on House. Also","",1
89,"notice he said.","",1
89,"That if you go back home.","",1
89,"OK this is the I mean this is","",1
89,"really happening then I start again.","",1
89,"Caffeinated and using all of that stuff to walk around the city","",1
89,"and then sixteen","",1
89,". To work because. I heard it","",1
89,"sixteen years ago. So we call the school","",1
89,"you know I mean you know no you can't get it done. Eighteen because","",1
89,". You have to. Or","",1
89,"we don't think this school person. In a city situation","",1
89,"really be responsible because we know they are going to","",1
89,"respond. And","",1
89,"any money could pay. But all of a sudden","",1
89,"Tyrone and I seem to get it done.","",1
89,"Now I always want to box me but","",1
89,"I don't work. I don't litter boxes but I don't challenge it","",1
89,"consumes a thousand dollars. I","",1
89,"mean it was that it was like Christmas you get there.","",1
89,"All of us have a little dog","",1
89,"and both of us have shutters. So I think my","",1
89,"mother and father also got them to say listen when a great many","",1
89,"will show. Her shots","",1
89,"better than well those are small I don't want to say for sure and it is definitely more","",1
89,"protective because a shepherd that's there instead was a lab is everybody love","",1
89,"you know but so we got the shepherd","",1
89,". Now so it was called you go back to room they","",1
89,"gave us the first day like how to do stuff and they gave us an","",1
89,"equipment and well the kind of stuff to expect for the next three weeks in","",1
89,"this class and they were sixteen years old now and so we're really on the spot here. Women","",1
89,"you know we want we want. Route we want to play","",1
89,"and we couldn't wait we're so excited about them and you go out they go","",1
89,"on your own. So did it work with","",1
89,"you the whole day before the taking long walks with honors and everything","",1
89,"and then when you come in the room","",1
89,"called me do you mean just like that","",1
89,". This is mine now and then I started describing","",1
89,"all this is this is a dream come true right","",1
89,"now and there. Are some of","",1
89,"those later. So when I think back to that experience with","",1
89,"crazy we were nuts. All of us we got a dog that","",1
89,"year ten of our friends and they opened up","",1
89,"for them so we would terrorize the city. Twelve","",1
89,"thirteen of us walk around the city on wood dot","",1
