"transcript_id","original_text","guess_text","transcript_line_status_id"
447,"I was twenty eight Street and Broadway.","on uh- West 28th Street and Broadway and uh- ",4
447,"And I was thirty two S Twenty eighth street. And then after that we moved","that was 32 West 28th Street. And then after that we moved ",4
447,"to Little Italy. And there","to Little Italy and lived in a ",4
447,"to a basement. Or from Cleveland place that","uh- a basement storefront on Cleveland Place, that ",4
447,"was a twenty one pleasing place. And was an interesting place because it had","was at 21 Cleveland Place- /Hm/ and uh- it was an interesting place because it had ",4
447,"a store window. Was an old","a store window, it was an old store ",4
447,"store and painted the window with some class for","and we painted the- the window with some glass frost ",4
447,"us and we were able to project our paintings. You know slide on to that","and we were able to project our paintings, you know, slides onto the- ",4
447,"by putting them into the projector backwards. And then projecting Monday would come out from the words","by putting them into the projector backwards and then projecting them on- they would come out frontwards- /Oh wow./",4
447,"I left her standing","if you were standing ",4
447,"outside so that was a lot of fun and people would come and look at","outside, so that was a lot of fun- /Mhm/ and people would come and look at ",4
447,"our work.","our work, ",4
447,"You know flick that with trying to read it","stuff like that. /What time period is ",4
447,"is absent. Around seventy five seventy six. And then we got sick","this about?/ That's in- around '75- '76, and then we got sick of ",4
447,"of the store front because it was too hot.","the store front because it was too hot. Uh- ",4
447,"It had because we were right about the boiler. I mean it was great in winter. But it was still hot","It had- cause we were right about the boiler. I mean, it was great in winter, but it was still hot- too hot ",4
447,"too hot in the summer and there wasn't much light.","in the summer and there wasn't much light. ",4
447,"So then we moved to another last on twenty second Street at thirty two west. Twenty second","So then we moved to another loft on 22nd Street at 32 West 22nd Street, ",4
447,"Street and.","and uh- [clears throat] ",4
447,"It's funny because the last was the former home of the","it's funny because the loft was the former home of the uh- Marxist ",4
447,"Marxist newspaper The Guardian. He and my wife had worked there once","newspaper, The Guardian, /Hm/ and my wife had worked there once ",4
447,"in about nine hundred sixty eight or something so she really took to that. That loft.","in about 1968 or something, so she really took to that- that loft ",4
447,"So we we stayed there for quite some time. And then after that.","so we- we stayed there for quite some time. And then after that, ",4
447,"You know our marriage started falling off. Now. And we split up.","you know, our marriage started falling off, and then we split up ",4
447,"And I went to California for a","and I went to California for a while. ",4
447,"while and then we got back together for a short time and then","And then we got back together for a short time, and then ",4
447,"we moved to","we moved to Brooklyn ",4
447,"Brooklyn. And in Park Slope so we had","and uh- in Park Slope, so we had a ",4
447,"a place on thirty third Street and part","place on 3rd- 3rd Street in Park Slope ",4
447,"slope. But","Hm/ but then, ",4
447,"then you know. And up going back to","uh- you know, I ended up going back to ",4
447,"California for for a short amount of time. And","California for- for a short amount of time, and ",4
447,"then I met a French woman there. And then I sort of moved back to New York","then uh- I met a French woman there and then I sort of moved back to New York ",4
447,"the parents.","via Paris. /Mhm!/ [both laugh] ",4
447,"When","When I- ",4
447,"I when I came back from Paris. You know my","when I came back from Paris I-, you know, my ",4
447,"French girlfriend. I was going to move in with me in New York and I needed a place. So I asked","French girlfriend was gonna move in with me in New York and I needed a place, so I asked ",4
447,"everybody that I knew it finally I found this old artist friend that I knew. Named","everybody that I knew and finally I found this old artist friend that I knew named ",4
447,"Peter why","Peter Wydean [sp?] ",4
447,"Dean. And he he was living at five or four East twelve street.","and he uh- he was living at 504 East 12th Street, ",4
447,"Which eventually became my apartment. But he decided to get","which eventually became my apartment, but he decided to get ",4
447,"married and. When he got married moved to a bigger place","married, and uh- when- when he got married moved to a bigger place ",4
447,"and let me have this little place.","and let me have this little place. /That's ",4
447,"Check again.","great./ So- ",4
447,"So what was it. What was it like there.","And what was it- what was it like there? Can you-",4
447,"It was just private a little bit the place on I'm twelve.","It was- /describe it a little bit, the place on- on 12th? ",4
447,"It was it was really and that's when I moved into it with the floor it was totally shot.","It was- it was really a mess when I moved into it. The floor was totally shot ",4
447,"And Peter had. And I actually had a lot of trouble getting rid of the rats","and Peter had- had actually had a lot of trouble getting rid of the rats ",4
447,"that were in the building. But he was able to do that I made a deal with his landlord.","that were in the building. But he was able to do that, he made a deal with his landlord ",4
447,"And he's got rid of the","and he got rid of the",4
447,"rat. And so when I moved in","rats [laughs]. And uh- so when I moved in ",4
447,"the floor was kind of shot so we had to repair a little bit and","the floor was kind of shot so we had to repair it a little bit, and ",4
447,"then. While we were there. The landlord stopped paying the mortgage.","then uh, while we were there the landlord stopped paying the mortgage ",4
447,"So the government took over the building. And we were trying to co-opt","so the government took over the building and we were trying to co-op ",4
447,"all the apartments. But they couldn't get it. You know Coles. You know. Could","all the apartments but they couldn't get it, you know GOLES, you know, good old ",4
447,"a Lower East Side. Tenants organizations trying to organize that but they","Lower East Side, the tenants organization was trying to organize that but they ",4
447,"couldn't succeed. For some reason. I don't remember exactly why","couldn't succeed for some reason. I don't remember exactly why ",4
447,"but anyway. You know.","but [pause] anyway, you know, ",4
447,"We were able to stay there. And for a while anyway. After that when you know","we were able to stay there a- a- for a while anyway, after that- /Mhm/ but, you know, ",4
447,"the funding had to be repaired.","the plumbing had to be repaired, so ",4
447,"So when the government on the building they did all the repairs. So it was good","when the government owned the building they did all the repairs so it was good, but ",4
447,"then they sold it to somebody else. And then the rain started","then they sold it to somebody else, and then the rent started",4
447,"going. But it was rent stabilized so didn't do it","going up. /Mhm/ But it was rent stabilized so it didn't go up ",4
447,"that much.","that much. /Even after",4
447,"Even after the government didn't own it anymore or. While. Motherwell","the government didn't own it anymore or while-while the government-/ Well, ",4
447,"so it was good that they took up. The building because they did make all the nets. You know","it was good that they took over the building because they did make all the neces- you know, ",4
447,"the essential repairs.","the essential repairs. /Mhm/ ",4
447,"Put in a new riser water riser stuff like that.","Put in a new riser- water riser and stuff like that. /Hm/",4
447,"Repaired the front door. OK.","Repaired the front door, that kind of- /Mhm/ So ",4
447,"So that was good but then they sold it to a private","that was good, but then they sold it to a private uh- developer ",4
447,"developer. And it still remains. Rent stabilized at the time.","so- /And it still remained rent stabilized at the time./ Yeah- ",4
447,"Yeah yeah.","Yeah. Um, can you te- ",4
447,"But it was kind of describe what the apartment look like OK. But had a when I","But it was- can I describe what the apartment looked like? Yeah, okay, well it had a- when I moved in  ",4
447,"was did have a little bath","it had a little bathtub ",4
447,"tub in in the center of the kitchen. And then there was","in- in the center of the- the kitchen and then there was a ",4
447,"a better amount one and in a little bedroom on the other end. And I use one of the bedrooms as my studio.","bedroom on one end and a little bedroom on the other end. And I used one of the bedrooms as my studio ",4
447,"And the other one was just big enough to fit a queen sized bed and it. But you could.","and the other one was just big enough to fit a- a queen sized bed in it, but you couldn't, ",4
447,"You know maybe had two feet of extra space. Enough to stick a dresser in.","you know, maybe had two feet of extra space. Enough to stick a dresser in /Mhm/ and ",4
447,"And that was it with there was no room in the bedroom for any furniture hitting like","that was it. There- there was no room in the bedroom for any furniture or anything like that. ",4
447,"that and that I had to store my paintings.","Hm/ And then I had to store my paintings, so ",4
447,"So I stored the big paintings in my. What I called my studio which was really that","I- I stored the big paintings in my- what I called my studio which was really that bedroom, ",4
447,"bedroom which was a little bigger than the other one with that.","which was a little bigger than the other one without, ",4
447,"You know.","you know, ",4
447,"But I put the doors all the around. The ceiling.","but uh- I put uh- doors all the around the ceiling, just ",4
447,"Just high enough so I could stack my","high enough so I could stack my paintings ",4
447,"paintings in you know so it was like two feet down from the ceiling. But I had high ceilings.","and, you know, so it was like two feet down from the ceiling. But I had high ceilings which ",4
447,"Which was a good thing. So I had all my pain stored in a corner all the way","was a- a good thing. /Mhm/ So I had all my paintings stored in a- going all the way ",4
447,"around the entire department","around the entire department up high. ",4
447,"apart and.","Wow. And uh- tell me ",4
447,"Tell me about what. What do you mind if I ask what the rent would have been at the time.","about what- what- do you mind if I ask what the rent would have been at the time ",4
447,"In this time","in this time period?/ Well actually, ",4
447,"Elaine you know what I believe then the rent was relative to what everyone else was paying it was","when I moved in, the rent was, relative to what everyone else was paying, it was very ",4
447,"very lucky. I think I was paying for sixty eight which was","low. I- I think I was paying [$]468 /Wow./ Which was ",4
447,"actually a lot more than I paid in my","actually a lot more than I paid in my",4
447,"last has brought you know.","loft, because the loft, you know, there was ",4
447,"There was a spike in red. Just think started go out very quickly and buy","a spike in rents as things started go up very quickly, and my- ",4
447,"my big lot that I had on","my big loft that I had on uh-",4
447,"the twenty second Street. I was ten like three hundred dollars a month.","22nd Street I was paying like $300 a month- /Wow!/",4
447,"Wow. Then ended up by the time I got there was paying three six","Then I ended up- by the time I left I was paying $350 a ",4
447,"C.M.'s. But I couldn't keep it.","month. /Wow./ But I- I couldn't keep it. ",4
447,"And that was about what time","And that was about what time ",4
447,"to write. If I if I had more force I I would have kept it.","period?/ If I- if I had more foresight I- I would have kept it but",4
447,"But at the same time I was still having a stable relationship. If I","at the same time, I was still- I had an unstable relationship. If- if I ",4
447,"had a stable marriage. I would have made an","had a stable marriage I would have made an ",4
447,"attempt to buy the place. And because it probably would have","attempt to buy that place /Hm hm/ then, because it probably would have been ",4
447,"been less than a hundred thousand dollars to","less than $100,000 to ",4
447,"buy. And","buy. /Hm, wow. And ",4
447,"so what year are we talking about that the rent would have","so uh- what year are we talking about that the rent would have ",4
447,"been you know","been, you know, on- ",4
447,"I'm at a to seventy a seventy eight and then on twelfth","at this-/ 1978. /1978, and then on 12th Street ",4
447,"Street with the rent that like for fifty for a two bedroom that","with the rent at like [$]450 for a two bedroom that would- ",4
447,"would if I was for six years and then it went up to to five twenty five and then. By the","Well, it was [$]468 and then it went up to- to [$]525 and then by the ",4
447,"time I left it was five forty five five","time I left it was [$]545- 550. ",4
447,"fifty. And you left there.","Hm/ something like that. /And you left there- ",4
447,"That's when I got into West.","That's when I got into Westbeth. /Mhm-  ",4
447,"And when was that. And two thousand and","and when was that?/ In 2001. ",4
447,"one. And good news.","Mhm. And uh- can you, you know, ",4
447,"You know describe what the area with like on twelfth Street when you were living on twelfth Street.","describe what the area was like on 12th Street when you were living on 12th Street? Wh- What- ",4
447,"What have","Yeah, I ",4
447,"I can. I can give you an idea. There was a lot of crime. And","can uh- I can give you an idea. It- there was a lot of crime and ",4
447,"I had bars on all my windows so it looked like I was living in a cage.","I had bars on all my windows so it looked like I was living in a cage- /Wow./",4
447,"Wound that kind of a big bars. You know","that kind of thing, big bars, you know, with ",4
447,"with. You know. Fortunately one of them was a legal","uh- you know, fortunately one of them was a legal one. ",4
447,"Warren Moon you. You can't put a lock on it but it has a little box that can be","Hm/ You can't put a lock on it but it has a little box that can be opened ",4
447,"open with the latch inside the box. So that it's very difficult to get to it from the","with a latch inside the box so that it's very difficult to get to it from the outside. ",4
447,"outside the twelfth","Mhm. 12th and ",4
447,"and what. It's between A and first look","what?/ Uh- it's between A and 1st. /Oh okay, ",4
447,"a actually between a. Little bit.","mhm, and- /Actually between A and B- /Mhm/ a little bit, just  ",4
447,"Just you know most say.","you know- /Hm/ close to A. /Yeah.",4
447,"Yeah. So what that time there was a lot of a lot of crime it wasn't","Yeah. So at that time there was a lot of- a lot of crime, it wasn't ",4
447,"a safe a lot of drugs a lot of it was just and","a safe- /There was a lot of drugs, a lot of crime. It was just ending, ",4
447,"it was just starting and there were you know. They","it was just starting to end. There were, you know, they were ",4
447,"were addicting. People who were squatting during the time I live there and","evicting people who were squatting during the time I lived there, and they had ",4
447,"they had big tanks coming in the city had these go Terry vehicles. And they also","big tanks coming in- the city had these military vehicles, and they also had ",4
447,"had command posts everywhere for tapping people's","command posts everywhere for tapping people's phones ",4
447,"phones. It was really militarized","[laughs]. /Wowww!/ It was really a militarized area ",4
447,"area for a while. This was going in and he's still in the seventh just in the. Yeah.","for a while. /This was in- in / In the East Village. /in the 70's? In the- / Yeah.",4
447,"Wow. Well you know the seventy's I can't remember exactly why your I","Wow./ Well, you know, the 70's. I can't remember exactly what year I ",4
447,"moved into West. But I mean I can remember that day","moved into Westbeth, but- /Mhm/ I mean I- I- I can remember that day ",4
447,"but yeah. Surrounded me five something","but- /Yeah, yeah./ it was around '85, something like ",4
447,"like wow. I didn't realize it was","'86. /Wow. I didn't realize it was uh- ",4
447,"so it was like that over there at that time period.","it was like that over there at that time period.",4
447,"Yeah. It was sort","Yeah. It was sort of- ",4
447,"of. That I can","I- I can",4
447,"remember there was an Arab guy on the corner you sell","remember uh- there was an Arab guy on the corner used to sell",4
447,"newspapers and old very old man. You know. But he always wore","newspapers. An old, very old man, you know, but he always wore ",4
447,"his you know. This","his, you know, his ",4
447,"is kind of clothing.","imam kind of clothing- /Mhm/ you know. ",4
447,"I don't know what you call","I don't know what you would call",4
447,"that. Maybe a Jew lover or something.","that, uh- maybe a djellaba or something. /Mhm/ ",4
447,"But these kids came and put crazy glue in all the locks. So he could one day he came","But these kids came and put crazy glue in all the locks, so he could- one day he came and ",4
447,"he couldn't open this is his new","he couldn't open his- his newsstand.",4
447,"step. Putting it in","Oh- oh poor guy!/ And that's  ",4
447,"it's sort of the what went in there was.","sort of the- what way the neighborhood was, /Hm, hm/ ",4
447,"You know and batteries were stolen out of cars. Quite a","you know, and batteries were stolen out of cars quite a bit. ",4
447,"bit. Well. And then when","Hm. Yeah, wow. And then when ",4
447,"you move from. There had to","you moved from there, had it ",4
447,"change it it's their educational I had a change to live by the time by two thousand and one it was.","changed?/ It- it had changed a lot- /Had it started to improve?/ It had changed a lot. By the time- by 2001 it was a ",4
447,"A pretty good neighbor. Wasn't perfect but it was a pretty good.","pretty good neighborbood. /Mhm/ It wasn't perfect, but it was a pretty good neighborhood. /Mhm, yeah. ",4
447,"Any other stories or like. You know some things.","Any other uh- stories or like, you know, something ",4
447,"You know stemming the military tanks and. That's surprising to me without a","you know, I mean the military tanks and- that's surprising to me-/ Well, it's not a real ",4
447,"real tank but it was so people like","tank but it was a vehicle like a, ",4
447,"a pretty substantial looking.","you know, pretty substantial looking, you know, bulletproof ",4
447,"Bulletproof kind of fame. Army it was an armored vehicle. Because it was an","kind of thing. /Hm/ Arm- it was an armored vehicle, I guess you'd call it, but it wasn't a tank ",4
447,"attack to never terror this","it didn't have a turret with a spinning /Uh uh/ cannon on it. ",4
447,"can.","Mhm, oh that's good [both laugh]! Ah- ",4
447,"It so any other things like that that you know stick out in your mind are stories","so any other things like that that, you know, stick out in your mind, or stories ",4
447,"like that fellow with the. You know the newsstand. You know any of the","like the fellow with the, you know, with the uh- newsstand, you know, any- any other, ",4
447,"other you know","you know, little ",4
447,"little things that might come to your mind about that time period in","things that might come to your mind about that time period and ",4
447,"that neighborhood.","that neighborhood?",4
447,"I don't know you know I was outside painting all the time. So I'd see a lot of things and Tompkins","I don't know, you know, I was outside painting all the time so I'd see a lot of things and Tompkins ",4
447,"Square Park was renovated. During that time.","Square Park was renovated during that time and ",4
447,"And I can remember years ago. Before that when","uh- I can remember years ago before that when ",4
447,"I visited the place. The park was open all night. And now they had a curfew on the","I visited the place the park was open all night and now they had a curfew on the park, ",4
447,"part. So they close it at a certain time.","so they close it at a certain time, you know. /Hm/",4
447,"And they also had","And they also had a- ",4
447,"a bad show which was demolished by the","a bandshell which was demolished by the city ",4
447,"city and. That was sort of people were upset about that","and uh- that was sort of- people were upset about that ",4
447,"because it was","because it was",4
447,"donated by a family.","donated by a- a family, you know, ",4
447,"And the family was upset about the banjo street as well.","and the family was upset about the band shell being destroyed as well. /Hm, hm. ",4
447,"Did they have AS","Did they have um- ",4
447,"and soon the show. I have that hope","events in the band shell at all- at all?/ Yeah, they had political ",4
447,"political.","[laughs] uh- anti-government ",4
447,"Anti-government speeches that were made on that bench.","speeches that were made on that band shell. And guerilla ",4
447,"Guerrilla theater and stuff like","theater and stuff like that, ",4
447,"that. Could you talk a little bit more about that.","you know. /Huh. Could you talk a little bit more about that?",4
447,"Well. I don't really know that much about it but I just remember that part","Well, I don't really know that much about it- /Mhm/ but I just remember that part of it. ",4
447,"of it. I mean there.","Mm./ I mean, there- ",4
447,"There were a lot of fights with the police but that was before I leave that. Just before I moved in they","there were a lot of fights with the police but that was before I moved in, just before I moved in they had ",4
447,"had some","some- some big, ",4
447,"big big trouble.","big trouble. /Hm. Hmm. Hm, wow.",4
447,"But you know a lot of it was about gentrification","But, you know, a lot of it was about gentrification which ",4
447,"which we witnessed over","we witnessed over time, ",4
447,"time. You know that in the neighborhood and.","you know, living in that neighborhood and uh- it's ",4
447,"It's certainly the neighborhoods are a lot safer and.","certainly the neighborhoods are a lot safer and it- ",4
447,"But there was definitely a loss of","but there was definitely a loss of diversity. ",4
447,"diversity.","Mhm. Hmm. Yeah. ",4
447,"Yeah. What other kinds of. You know businesses still are.","Um- what other kinds of, you know, businesses or, ",4
447,"You know things were in that.","you know, things were in that- that ",4
447,"That area at the time. Well you know you could.","area at the time?/ Well you know, you could ",4
447,"You could always go to a restaurant. Like a potion restaurant","always go to a restaurant, like a Polish restaurant ",4
447,"and get your lunch for under six dollars. You could","and get your lunch for under six dollars. You could enough ",4
447,"get enough T.V. and I don't think that exists anymore. Since Mr.","to eat and I don't think that exists anymore or the same as it used to. /Mm, hm./ And uh- ",4
447,"And you know living in the in","you know, living in the- in the ",4
447,"the in the West Village. It's even more expensive than use of.","in the West Village it's even more expensive than the East Village. ",4
447,"The shows are still a few places where you can. You can get to for a recent poll now.","The East Village there's still a few places where you c- you can get food for a reasonable amount. But ",4
447,"But most of the people I knew when I was living there. Never cooked they would just go.","most of the people I knew when I was living there never cooked. They would just go out and eat, ",4
447,"You know. Chinese food or Polish","either Chinese food or Polish food. /Mhm, mhm. ",4
447,"and. So your community there when you were preparing trial in the feeling","So your community there when you were over there on 12th in East Village- ",4
447,"to your community like.","your community was- / Well, ",4
447,"Well I didn't know many people in my building. Because it was rumored that the God of it was","I didn't know many people in my building because uh- it was rumored that the guy below me was a ",4
447,"a drug dealer. So I didn't. I wasn't very friendly with him.","drug dealer, so I- I wasn't very friendly with him. ",4
447,"And there were a couple of people in the building were nice and a lot of each","And uh- there were a couple of people in the building who were nice, I mean, we'd say ""hello"" to each other, ",4
447,"other but I didn't know. Group of poets who that the","but I did know a group of poets who lived in the East Village ",4
447,"silage. And we we had a coalition magazine.","and we- we had a coalition magazine ",4
447,"And I would always do the cover and. Sometimes I would put upon the magazine. Was called tamarind.","and I would always do the cover, and sometimes I would put a poem the magazine. It was called ""Tamarind""  ",4
447,"And I hosted that for almost ten years.","and I hosted that for almost ten years. /Wow./",4
447,"Well. And we have a. You know in my studio we have a table a small table.","And we have a- you know, in my studio we'd have a table- a small table ",4
447,"We all sit around a table and each poet would bring two hundred","we'd all sit around a table and each poet would bring 200 copies ",4
447,"copies of a poem. And I would bring two hundred covers and maybe two hundred copies","of a poem, and I would bring 200 covers and maybe 200 copies ",4
447,"of. And we just pass them around and make an issue and then at the end staple","of a poem and we just passed them around and make an issue and then at the end we'd staple it ",4
447,"it with this big","with this big stapler. ",4
447,"stapler. And then everybody would you know that whoever was there divided by","And then everybody would get- you know, whoever was there divided by ",4
447,"the number of copies and distribute them into the world.","the number of copies and then distribute them into the world- /Mmm/ ",4
447,"And we never charge any money.","And we never charge any money for it. /Wow./",4
447,"Well. And to to this day this damn magazine","So, to- to this day this- that magazine exists- ",4
447,"says. And I still do the cover for.","Hm/ and I still do the cover for it. ",4
447,"You","/You ",4
447,"did great and to take charge for it you","do?/ [laughs] /Oh wow, that's great! And do they charge for it now?/ No. ",4
447,"never know.","No! Still. ",4
447,"Still. But we just don't need in my","Hm/ Well, we just don't meet in my East Village ",4
447,"apartment every week. We have someone of as a fancy apartment uptown we go","apartment anymore. We- we have someone who has a fancy apartment uptown, we go there. ",4
447,"their","Mhm, mhm [both laugh]. Oh, that's great. ",4
447,"fate in any of your peers. Here you know your","And any of your- your- your- your poet- ",4
447,"poet. Neighbor friend that you would do this with. Just as","fr- neighbor friends that you would do this with, have they?",4
447,"a lot of them a published our poets.","A lot of them are published po- poets now. /Mhm, ",4
447,"Yeah. And nobody really famous but you know some of the. Some of them","yeah any-/ Nobody really famous but, you know, some of- some of them have ",4
447,"had five or six books of poetry or. Well that's great too but I'm not","five or six books of poetry out. /Wow, that's great. Do you have uh-/ I'm not ",4
447,"as political set I have one book. And I published it myself. It's in the Library of","as prolific as that. I have one book and I published it myself [laughs]- /Mhm/ but it's in the Library of ",4
447,"Congress. A fabulous and what's the name of the. It's.","Congress. /That's fabulous. And what's the name of the book?",4
447,"It's the name of the book is","It's uh- the name of the book is uh- ",4
447,"Truth. She was in there with News","uh- let's see, what is the name of- the title of the book? /It's okay.",4
447,"and Notes from a traveling","""Notes From a Trampling Road"", ",4
447,"were I think that. Well today. That's fabulous.","I think like that, something like that. /Wow, that's fabulous.",4
447,"Any of the name pop poems from trampling on","Any uh- the names of-/ Po- ""Poems From a Trampling Road"". /Mhm/ Yeah. ",4
447,"screen in any US that poets names that you were with at","Great. Ah, any of the poet's names that you were with at the ",4
447,"the time. Would you want to","the time- would you want to ",4
447,"mention or whether there are so","mention? Or other-/ Well, uh- there're so ",4
447,"many that had were in terms","many that had- that were in- in uh- Tamarind. ",4
447,"of. Where she is I think about whether said","Uh, let me- let me see if I can think of- well there's a famous ",4
447,"famous these villages poet time savage. And then there","East Village poet, Tom Savage, and then there's ",4
447,"is no she wasn't going to","uh- uh- let's see who else I can think of ",4
447,"go off and I","offhand. Uh- I ",4
447,"just you know all these names it just was you","just, you know, all these names they just ?slip?, you know ",4
447,"know it's hard for me to Among the","it's hard for me to remember- /Mm/ right now, I'm on the spot. ",4
447,"spot. Yes I'm","Yes it's all- sorry ",4
447,"sorry but that's really","[both laugh]. But that's really ",4
447,"fascinating that the that the. The magazine is still going.","fascinating that the uh- that the- the magazine is still going. That's ",4
447,"That's wonderful.","wonderful. Yeah. ",4
447,"Yeah. So tell me a little bit about then when you move from the East Village when you","So, tell me a little bit about then- when you moved from the East Village, when you ",4
447,"got to to west bath where you are now. How was that how did you get there.","got to- to Westbeth where you are now. How was that, how did you get there, what- ",4
447,"But this is what was it like when you first got there first is what it's like now and what. You know","what was it like when you first got there versus what it's like now and what, you know, what- ",4
447,"what with the community like","what's the community like and- ",4
447,"and. What.","[pause] Um, what- what was ",4
447,"What was the West that community","the Westbeth community like?",4
447,"like yeah you know tell me about when you first got to West that how you","Yeah, or, you know, tell me about when you first got to Westbeth, how you ",4
447,"actually ended up at West that how did","actually ended up at Westbeth. How did you, ",4
447,"you get a place there. But I had to","you know, get a place there?/ Well, I had to be on",4
447,"be on a waiting list for about eleven years before I could get it.","a waiting list for about eleven years before I could get it in. /Wow./",4
447,"Well. And I was just lucky that there was a place that","And uh, I was just lucky that I- there was a place there that ",4
447,"I like so I took it right away. And","I liked, so I took it right away and then ",4
447,"then I had to move them all my","I had to move, you know, all my",4
447,"stuff. Is that the new","stuff, so- /Mm. Is that the ",4
447,"normal weight. Eleven years.","normal wait, eleven years? Is that what-/ Some ",4
447,"Some people waited a little longer some people little less than a","people waited a little longer, some people little less, but around ",4
447,"grand that","that- that amount of time. ",4
447,"event. And you miss getting there","Mm. And you moved in there in- ",4
447,"in two thousand and","2001- ",4
447,"one and you know it's an interesting.","/Mhm/ and, you know, it's an interesting uh- environment,  ",4
447,"Environment. You know there are","you know, uh- [pause] there ",4
447,"a lot of different kinds of artists there.","are a lot of different kinds of artists there, you know. ",4
447,"You know. There are writers and there are painters and","There're writers and there are painters and ",4
447,"sculptors. And it's organized. As a","sculptors. And it's organized as a ",4
447,"charitable","charitable trust ",4
447,"trust and a Development Corporation and same time. So it's an","and a development corporation at the same time, so it's an ",4
447,"interesting structure. And the structures. It has a mission in the mission","interesting structure. And the structure is- it has a mission, and the mission ",4
447,"is to provide an artist with low to moderate income","is to provide artists with low- to moderate-income housing. ",4
447,"housing and gradually over","And gradually over ",4
447,"time with each new management company.","time, uh- with each new management company, ",4
447,"Things have not","things have not been ",4
447,"been done according to the founding structure.","done according to the founding structure ",4
447,"And that's been a problem for example now. They rent stabilized less debt. And","and that's been a problem. For example now they rent stabilized Westbeth, and ",4
447,"that's you know rent stabilization was really designed for promotion landlords.","that's, you know, rent stabilization was really designed for commercial landlords, ",4
447,"Not for charitable trusts or non-profits which where stuff is also","not for charitable trusts or non-profits to- which Westbeth is also ",4
447,"known profit. So what that means essentially is.","a non-profit. So what that means essentially is ",4
447,"They can keep raising the rent. And it will go down.","they can keep raising the rent and it won't go down, whereas ",4
447,"Whereas before before it was reinstated.","before- before it was rent stabilized if they needed ",4
447,"If they needed to repair something. They could assess everyone.","to repair something they could assess everyone and ",4
447,"And race around. And then once. For example the elevators were repaired. Then","raise our rents and then once, for example, the elevators were repaired then they could ",4
447,"they could lower the rent again. But now. If they have to make a repair on something","lower the rent again. /Mhm/ But now, if they have to make a repair on something ",4
447,"once they raise the rent you can never go down. And that's what rent stabilization.","once they raise the rent it can never go down, and that's what rent stabilization does. /Mm/ ",4
447,"Plus you know. Every year they have to fight over how much they're going to increase the rents. Right.","Plus, you know, every year they have to fight over how much they're going to increase the rents, right? /Mm/ ",4
447,"Now under. Our new mare. I think it's only one percent increase or two percent","Now, under our new mayor, I think it's only one percent increase or two percent ",4
447,"depending on how many years you have you want to one or two percent.","depending on how many years you have- you- one or two percent, but uh- ",4
447,"But in the past. You know.","in the past, you know, those of ",4
447,"Those of us have been around know that that there were six percent increases on","us who have been around know that- that there were six percent increases at one time ",4
447,"top of rain in the city. Every every two years. And that's considerable.","of rent in the city every- every two years, and that's considerable. ",4
447,"And if you have a situation like that which could occur again. Under a different","And if you have a situation like that which could occur again under a different ",4
447,"administration. And then you","administration and then, you know, ",4
447,"know all the artists are going to be priced out of what they can afford.","all the artists are going to be priced out of what they can afford. /Hmm. ",4
447,"He also they're renovating empty apartments and racing around to pay for that.","Also they're renovating empty apartments and raising the rent to pay for that, ",4
