"transcript_id","original_text","guess_text","transcript_line_status_id"
536,"move from there and we then moved into an apartment which is really","move from there and we then moved into an apartment which is really, really ",4
536,"really beautiful on the floor with beautiful views or","beautiful on the 10th floor. We have a beautiful view of the river ",4
536,"for a man in the south man and everything.","and of- all of Man- south Manhattan and everything. ",4
536,"During this having me preserved.","During this time when we first moved in, ",4
536,"My eldest boy who","my youngest boy was ",4
536,"was by cell here and he was going to school.","five, so he- and he was going to school ",4
536,"At the time. Piers. Who really","at the time P.S. 3 was ",4
536,"was a vacated two new high school building. And Piers forty one used","a vacated junior high school building and P.S. 41 used",4
536,"it as","it as a",4
536,"a annex. And they had taken it and","uh- annex, and they had the kindergarten and ",4
536,"then per screen.","first grade there.",4
536,"There and. I am a","And I am a teacher ",4
536,"teacher educator. I taught. Myself for thirteen years and then. And","educator. I taught school myself for 13 years and then ",4
536,"I got a doctor's degree","I got a doctor's degree",4
536,"and so I know something","and so I kn- know something",4
536,"about children and children learning","about children and children learning, ",4
536,"and they have ideas of what those should be like.","and have ideas about what school should be like, and ",4
536,"I started training teachers just at that time in nine hundred seventy I took a full","started training teachers just at that time, in 1970 I took a full time ",4
536,"time job. To college at that time to be because of my children","job at Hunter College at that time too, because all of my children were",4
536,"in school","in school and ",4
536,"and I could do it any way.","I could do it. Anyway, ",4
536,"I was very upset about this and they said because","I was very upset about the- this annex at P.S. 3 ",4
536,"really it was not good","not- it was not good education, ",4
536,"education and.","and ",4
536,"I learned that there were a group of people in the village. From the","I learned that there were a group of people in The Village from the",4
536,"Democratic Party. Who was just dies. Of School. A new school","Democratic Party who wanted to start a school- a new school",4
536,"that would be separate areas. For us.","that would be separate from P.S. 41, and I ",4
536,"And I got involved with that group is actually one of the best things that ever","got involved with that group and it was actually one of the best things that ever happened ",4
536,"happened to me in my life. All of these people.","to me in my life. /Wow/ All of these people, you know, most of them ",4
536,"Most of them were educated. Psychologists. A lot of people for men like who teaches","were educated- psychologists, a lot of people from N.Y.U., teachers ",4
536,"that there","were there, ",4
536,"are a lot of artists.","a lot of artists- ",4
536,"But they were also idealistic and they wanted. You know the best school for children.","but they were also idealistic and we wanted, you know, the best school for our children- ",4
536,"One that","One that was ",4
536,"was very much like a living.","very much like living. ",4
536,"We also had","We also had some ",4
536,"some very very","ver- very very ",4
536,"very small children in school because their parents are very smart.","smart children in our school [laughs] because their parents were very smart. ",4
536,"And the","Anyway, ",4
536,"way we got together and started","[clears throat] we got together and started meeting ",4
536,"meeting and. To plan and decide what kind of","and to plan- decide what kind of a ",4
536,"a school. We wanted. And then we learned that there was","school we wanted. And then we learned that there was this ",4
536,"this. Hoop technique called","group technique called a ",4
536,"Issue read where people come together. Texted work as a","charrette where people could come together- architects did that and worked as a",4
536,"group to plan. So we decided that we wanted to do.","group to plan- so we decided that's what we wanted to do, too.",4
536,"Two. Preparation for that we had a lot of.","[tsk] Preparation for that we had a lot of ",4
536,"We sure read. Workshops as we call them and I really helped that because I","pre-charrette workshops as we called them and I really helped with that because I",4
536,"knew a lot of educators and people that were","knew a lot of educators and people that were",4
536,"doing certain things new things. And I was very interested","doing certain things- new things, and I was very interested",4
536,"in Mother skull the open class. Which is no more informal kind","in what was called the open classroom, which is a more informal kind",4
536,"of education more individualized","of education, more individualized with children who where working at their own levels.  ",4
536,"levels and so I brought","And so I brought ",4
536,"people who knew some teachers that were moved to do it in the soil","people who knew- some of the teachers that wer- knew how to do it- and this Lillian ",4
536,"and Weber Lewis is","Weber, who was this professor ",4
536,"Professor. To the college with a number of schools and.","at City College that had started a number of schools that- ",4
536,"To come in Tok. And out and got this done. Meltzer.","to come and talk. And I also got this John Melser, who was a- from Australia, ",4
536,"And he too knew very much about what they were doing there and it was","and he too knew very much about what they were doing there and it was more ",4
536,"more informal education.","informal education, working ",4
536,"Working with children's needs and their interests","with children's needs and their interests rather ",4
536,"than putting everything on them. Anyway And we had a","than just putting everything on them. Anyway, and we had a ",4
536,"number of meetings.","number of meetings. ",4
536,"We also visited","We also visited schools-  ",4
536,"schools. And the range for that people to the schools.","I ev- arranged with people to visit lots of schools ",4
536,"To see one another classroom was.","to see what a normal classroom was.",4
536,"After about three months of that.","After about three months of that uh- exploration ",4
536,"Exploration and learning. We had we set up this one week","and learning, we had- we set up this one weekend, ",4
536,"in June. It","June- ",4
536,"was the Susan gym. Of nine hundred seventy","it was in June of 1971 ",4
536,"one where we invited. Over a thousand people who","where we invited- over a thousand people came ",4
536,"came to P.S. for anyone on a Friday evening.","to P.S. 41 on a Friday evening. ",4
536,"We invited. Parents. Politicians God to","We invited parents, politicians- Koch was ",4
536,"his","there,  ",4
536,"or Toby Kurzban is a special representative from","Tobey Kurzban [sp?] is a special representative from",4
536,"the chancellor.","the Chancellor, ",4
536,"You know everybody. Just a lot of the. Will","you know, everybody- just a lot of people came ",4
536,"Cain and we broke them up into groups and different topics.","and we broke them up into groups on different topics ",4
536,"On Friday night. All day Saturday. What are or what kind","on Friday night, all day Saturday. What are our goals, what kind ",4
536,"of a school doing well and what does it look like.","of a school do we want, what does it look like, ",4
536,"What are the rule of the teachers the roles of parents there all these different","what are the role of the teachers, the role of the parents- there were all these different categories. ",4
536,"categories and. You know it's up together as","And, you know, thought together as a ",4
536,"a","group, ",4
536,"group and came up with a whole bunch of principals and goals that we wanted for","and came up with a whole bunch of principles and goals that we wanted for ",4
536,"this school.","this school, ",4
536,"And we got it. We gather school. I mean it was so pleasant to have all those people who are there.","and we got it. We got a school, I mean it was so powerful to have all those people there. ",4
536,"That September. P.S.. Open as an elementary school.","That September. P.S. 3 opened as an elementary school, following all ",4
536,"Following all of the principals","the principles",4
536,"that we had decided in our","that we had decided in our ",4
536,"free cigarettes. Meetings and and. You know if that's","free charrette [papers shuffled] meetings and in- you kn- at that charrette. ",4
536,"arrests. Either I have been here. Which","Uh- [papers shuffled] and I have them here, which you ",4
536,"you. Tis mentioned of two things that are really important","[papers slapping] I mean I'll just mention a few things that were really important to us that ",4
536,"that I'd even there anymore.","aren't even there anymore.",4
536,"One was that. The children could choose which one of the two","One was that [tsk] the children could choose which one of the two schools ",4
536,"schools they went with their","they went to, with their",4
536,"parents. One school was going for more loose","parents, of course. One school was more informal, more loose, ",4
536,"or creative. You know the school was more traditional.","more artistic, more creative. The other school was more traditional ",4
536,"And their children that do better in their traditional.","and there're children that do better in that traditional /Right/",4
536,"Rights that they and their children that do","setting, and there are children that do better ",4
536,"better and. You know and then there are kids that do well and they were you send them. Just","in, you know, and then there are kids that do well anywhere you send them. /It just seems ",4
536,"seems like you are really ahead of your time. He can now people talk","like you were really ahead of your time- /We [laughs] were./ because now people talk",4
536,"about that. Then you know it was in the seventy's they didn't talk about","about this- /Ah- that's rig-/ But back then- /No, it was all-/ in the 70s they didn't talk about it-",4
536,"it different learning styles or anything yeah.","different learning way- /No, styles or anything-/ Yeah. /Anyway, ",4
536,"Anyway. And we got it but. The union was a really happy. Oh. The","and we got it, but the Union wasn't really happy. Oh, the other ",4
536,"other thing we wanted","thing we wanted ",4
536,"was parents parents would be a bonus that we would have a school somewhere","was parents, that parents would be involved [page turning], that we would have a school community ",4
536,"because all that had parents on it","counsel that had parents on it",4
536,"as well as teachers. Making decisions about what happened","as well as teachers making decisions about what happened ",4
536,"in school. We wanted to have it boys in the","in school. We wanted to have a voice in the",4
536,"selection of the head teacher and the","selection of the head teacher and of the teachers, ",4
536,"teachers. There was very important to","it was very important to us. ",4
536,"us in this choices.","And this choice was very important too. ",4
536,"Important Anyway the school started. John L. so","Anyway, the school started. John Melser became ",4
536,"became its head. And it was interesting.","its head. I mean, it was interesting- ",4
536,"So many name Debbie Meyer was also a candidate.","somebody named Debbie [Deborah] Meier was also a candidate ",4
536,"But John. Was picked. And then he went on to","but John was picked. And Debbie went on to start ",4
536,"start her own schools I was happy for her because she said to the three schools that he's down","her own schools. I was happy for her 'cause she started two- three schools in East Harlem ",4
536,"there are open class and","that are open classroom schools, ",4
536,"schools. And now they're all over","and now they're all over",4
536,"the place. And she's now at N.Y.U.. As a special. Teacher and consultant.","the place, and she's now at N.Y.U. as a special teacher and consultant. ",4
536,"And so she.","And so she ",4
536,"She went ahead and other things. And John","went ahead and did her things. And John ",4
536,"was in some ways maybe. The","was in some ways maybe the",4
536,"better person to be heading in because he was a man.","better person to be heading it because he was a man. I- uh [laughs] ",4
536,"And the rest of us both of those were women that we had a lot","and the rest of us- most of us were women. We had a lot ",4
536,"of but he was very sweet and","of men involved there too, but he was very sweet and",4
536,"charming and got along very well.","charming and got along very well with ",4
536,"And when. I think there is not of","women. I think Debbie Meier would not have gotten ",4
536,"God as well as I do that she would not have liked.","along as well. I decided that because she would NOT have liked all those parents ",4
536,"Parents tried","trying to tell her what to do. ",4
536,"to. Anyway I'll say this we are very idealistic.","Anyway I'll say this, we were very idealistic, ",4
536,"We had to hire new teachers because that was all that was","we had to hire new teachers because that was all that was",4
536,"available at the Union weren't allowed us to","available. Uh- the Union wouldn't allowed us to bring in ",4
536,"bring in. Experience teaches them other","experienced teachers from other ",4
536,"places but we did get a staff together.","places for some crazy reason. But we did get a staff together- ",4
536,"Some of them didn't know what they were doing","some of them didn't know what they were doing",4
536,"it and others. I mean there's","at all and others, you know, I mean there was ",4
536,"a price and they were right out of school.","a varie[ty] /So they were right out of school?/",4
536,"Most of them were out of school. But there were people like me in this. As","Most of them were right out of school. But there were people like me and this Esther ",4
536,"to buckles. Two words are.","Buckles [sp?] and Zelda Wershafter [sp?], all of them were ",4
536,"Teacher educators. So we go there and try and help them.","teacher educators, so we'd go there and try and help them too. ",4
536,"To answer a lot of the parents who are assisting in","And actually a lot of the parents were assisting in the ",4
536,"the classroom. And doing teaching to dance and theater.","classroom a lot and doing teaching too, like dance and theater. Karike [sp?] taught theater ",4
536,"Theater","there ",4
536,"there. To write these are","/How?/ uh- you know, volunteer. /Right./ All these artists ",4
536,"his two. Yeah. Favor.","too. /Yeah/ Ron Faber /Well, and she",4
536,"And she was the teachers didn't teach us in teaching at","was a teacher so- but she didn't teach there- / She wasn't teaching at ",4
536,"the time then she just says you know. But she was.","the time and then she just had started teaching full time- /Oh! Oh!/ But she was- ",4
536,"She had her own","she had her own child.  ",4
536,"child right. Anyway.","/Right/ Anyway,",4
536,"I mean I said this is a the best experiences of my life.","I mean, I said this was one of the best experiences of my life, ",4
536,"And this is wonderful for those people to come","and this was wonderful for all those people to come ",4
536,"together and be able to decide on something that we are wise.","together and be able to decide on something that we all wanted, ",4
536,"We could","and we could ",4
536,"agree with you know there was always room for","agree on with, you know, there was always room for variation, ",4
536,"variation and getting the school even","and getting this school, even though ",4
536,"though it was very I mean. I will tell you this.","it was very, I mean, I will tell you this- ",4
536,"A lot of the teachers didn't know what they were","a lot of the teachers didn't know what they were doing. ",4
536,"doing. And the teachers. Six of the children were running around the room.","And the teachers- so the children were running around the room. ",4
536,"I remember this one teacher that selling.","I remember this one teacher was telling me, ""When they're ",4
536,"When they're ready to clean up they'll clean up well.","ready to clean up, they'll clean up."" Well, no that's not- /No!/ [laughs] no, you ",4
536,"You have to say there are certain rules of this club to the right of","have to say there are certain rules in this classroom and this is- /Right./ one of them.",4
536,"them","[takes breath] So ",4
536,"so they're pretty it was very problematic.","the first year was very problematic ",4
536,"And also because I was a professor going under current I got all these undercover students to come down","and also because I was a professor for Hunter College I got all these Hunter College students to come down there. ",4
536,"there. Anyway.","Anyway, ",4
536,"The funny thing was.","the funny thing was ",4
536,"We also did not approve of the testing. Because the way they were using it which they're doing","we also did not approve of the testing, because the way they were using it, which they're doing ",4
536,"it now.","again now, and ",4
536,"And so we didn't let our children stick to the reading tests.","so we didn't want our children to take the reading test.",4
536,"We buy read. I'm trying to buy them from going in to bring the test.","We st- bar- we stood trying to bar them from coming in to bring the test.",4
536,"Because of the newspaper and everything but.","It was in the newspaper and everything, but ah- ",4
536,"They did they just did the test. Another day.","they did- they just did the test on another day. /Oh/",4
536,"For the funny thing was","But the funny thing was that ",4
536,"the school. First and the whole city and their reading","the school ranked [laughs] first in the whole city on their reading ",4
536,"scores. And it wasn't because","scores and it wasn't because",4
536,"of the education. They were getting. It was because their backgrounds","of the education that they were getting. It was because their backgrounds ",4
536,"or their parents were in the other.","or their parents were in- in other uh- ",4
536,"My memory now is bad.","my memory now is bad. Uh- Michael- ",4
536,"Michael. So really brilliant people who wrote","some really brilliant people who wrote",4
536,"books and things that will come","books and things- it'll come to me ",4
536,"true you know and have their children in","[laughs] uh, you know, had their children in ",4
536,"their school. So I can think of this day.","that school. Huh! I can't think of his name. Anyway, ",4
536,"Anyway. It was a wonderful experience and the brothers people.","it was a wonderful experience and for all those people,  ",4
536,"You know they didn't know you know anything everybody was together this is a lot of cooperation.","you know, they didn't argue or anything, everybody worked together, there's just a lot of cooperation. ",4
536,"To see that it could work at an age they affected me and my","To see that it could work and it actually affected me and my teaching, ",4
536,"teaching and. My life here","and my life here at ",4
536,"at less than. I became involved here.","Westbeth. I became involved here, orgainzing ",4
536,"Organizing our group here. I helped to tell you it was more.","our group here. I helped- Joy [sp?] was more- other people ",4
536,"Other people were more. Leaders there but","were more leaders there, but I ",4
536,"I came in early in the early eighties.","came in early- in the early 80s, got ",4
536,"Got elected to the","elected to the council, ",4
536,"council and then got elected to the board of directors of West.","and then got elected to the Board of Directors of Westbeth, ",4
536,"And left the group. Real problems then we","and led the group- oh we were in real problems then, we ",4
536,"were facing foreclosure.","were facing foreclosure. ",4
536,"We","We were ",4
536,"were in debt. Over two","uh- in debt over $2 million ",4
536,"million dollars to pay.","to the- H.U.D. they hadn't been paid beca-[use] ",4
536,"Because I hadn't told us the story.","Oh, I- I haven't told you Westbeth story [laughs]. At the ",4
536,"It's a V. ending. And they started raising. It was there wasn't enough money coming in","beginning, when they started raising- it was- there wasn't enough money coming in.",4
536,"they expected all the commercial spaces to","They expected all the commercial spaces to ",4
536,"be rented. And they were and it was","be rented and they weren't, it was empty. ",4
536,"and it was kind of a low period in their economy.","It was kind of a low period in the- our economy. /Well, ",4
536,"Well also this an area with not. That's right on","also this area was not- /That's right ",4
536,"the actual space in the area where.","that's right, this is- / Who would want a commerical space in an area where-",4
536,"So far from the subway and so far. And where you were worried that if the","so far from the subway and so far from- /and where you were worried that you'd be mugged/ ",4
536,"my exact wasn't a bad neighborhood and it","Right, exactly- /it wasn't the best neighborhood./",4
536,"was where I was as a prostitution.","It was all warehouses. Actually prostitution out here on the street- ",4
536,"This right. Between us and the river. And the drug dealer in the drug","/Right/ on the- between us and the river. /And the drug dealers-/ and the drug",4
536,"dealers and everything else.","dealers /Yeah/ and everything else.",4
536,"So. The so the. So this started raising the rent and the","So, so they started raising the rent and the people ",4
536,"people got really upset we really didn't","got really upset. We really didn't",4
536,"understand. The management of this","understand the management of this ",4
536,"building and who owned it it was a nice surprise and it was a whole new concept. As","building and who owned it- it was not for profit, I mean it was a whole new concept for us, it ",4
536,"it was","wasn't a ",4
536,"and a landlord. That you had to fight but we foreigners","landlord that you had to fight but we fought her, ",4
536,"were JOHN DAVIDSON We gave him hunk sheets out our","poor Joan Davidson, we gave her a hard time- hung sheets out our windows ",4
536,"windows","""Rent ",4
536,"rent strike. And refused to be there when we","Strike"", you know, and refused to pay the rent, ",4
536,"went there went about six months without paying rent. We did it we went","but they went about six months without paying rent, we did- we went into ",4
536,"into escrow. Anyway they gave in to us and didn't raise the","escrow. Anyway, they gave in to us and didn't raise the rent. ",4
536,"rent. Kept happening. So we then surely went","And [laughs] that kept happening. So we eventually went",4
536,"into debt. So that was when Reagan","into debt. So that was when Reagan",4
536,"was president. And","was president and Reagan ",4
536,"Reagan was foreclosing on all the buildings","was ah- foreclosing on all the H.U.D. buildings",4
536,"that were condemned. So we went to","that were in debt. So we went to",4
536,"our","our",4
536,"politicians and. The Republicans were in charge of this and then","politicians and the Republicans were in charge of the Senate and the ",4
536,"there's every sense","House of Representatives ",4
536,"of time and.","at the time and ah- /Thanks/",4
536,"Al D'Amato the. Senator. I","Al D'Amato was our Senator. Do you know Al D'Amato?",4
536,"remember that. He was a conservative.","/I don't remember./ [tsk] All right. He was a conservative ",4
536,"But we went to see him. About that for cause and","but we went to see him about that H.U.D. was wanting to foreclose and ",4
536,"he helped.","he helped us- Al D'Amato ",4
536,"Them Out of how he was chair of the Housing Committee of the","helped us. He was chair of the Housing Committee of the Senate ",4
536,"Senate. And he got his talk back and","and he got H.U.D. to pull back and not foreclose ",4
536,"close and they always said we would try to figure out a way","us, and they- we said we would try to figure out a way",4
536,"to pay them back the money.","to pay them back the money we owed them. ",4
536,"So we came up with the idea of having a limited","So we came up with the idea of having a limited",4
536,"equity which. Many of them all over the city.","equity co-op, which- there are many of them all over the city.",4
536,"And some money in these","My daughter lives in one now in the East Village, ",4
536,"villages. Which is a building that's cooperatively by the people","which is a building that's cooperatively by the people who ",4
536,"who live there.","live there ",4
536,"That they don't have to pay a lot of money.","that they don't have to pay a lot of money.",4
536,"We worked out a plan where the.","We worked out a plan where the- the prices ",4
536,"Prices are going to be from three thousand to fifteen","were gonna be from $3,000 to $15,000-  ",4
536,"and I was going. Depending","ours was gonna be $15,000- depending ",4
536,"on whether the whole call up and I was in the eighty's.","on- we went through the whole co-opping process.  /And that was in the 80s./ ",4
536,"I was in the eighty's and. I had said That's fine and. Through","that was in the 80's, yes. And H.U.D. said that's fine. And th- through ",4
536,"this process we would raise money by charging people for these co-ops.","this process we would raise money by charging people for these co-ops ",4
536,"And give it to me and we would respond millions need to get it down to me.","and give $2 million to H.U.D. We would raise $4 million, we figured it out, $2 million to H.-[U.D.] ",4
536,"And the other two million. Into the","and the other $2 million into the building, ",4
536,"building but also on some of the people in the building. Just","but all at once some of the people in the building just ",4
536,"came against it there were a number of people that kind of parties and. Three thousand.","came against it. There were a number of people that couldn't afford even $3,000 or, ",4
536,"You know the small amounts of money that.","you know, the small amounts of money that it was. /Although back then-",4
536,"They would be able to money that's right but it wasn't for them. And","[over-talking] more money- /Yeah, that's right but it wasn't for them, and",4
536,"what they could","they could have,  ",4
536,"if they could stay here. They said that they didn't have to leave","you know, they could stay here. They- we said that they didn't have to leave, ",4
536,"they could do you know them as rentals.","they could- we would have them as rentals but, ",4
536,"But you know I can understand how they felt they feel like class citizens. Was.","you know, I can understand how they felt they'd feel like second class citizens always. ",4
536,"I mean frankly I'm happy that we didn't I mean sometimes I","I mean, frankly I'm happy that we didn't. I mean sometimes I ",4
536,"do wish we had because we would be. Governance we won't have the things being done to","do wish we had because we would be in charge of governance- we wouldn't have the things being done to us ",4
536,"us so we","that we don't ",4
536,"don't like. But at that time.","like- /Right/ [tsk] but at that time, ",4
536,"Moon we","when we were- ",4
536,"read. The board then.","the Board then- there was ",4
536,"There was a board and they had to vote on it and they had voted. Yes we could have","a Board then [noise - like wiping table] and they had to vote on it, and they had voted yes we could have",4
536,"a co-op and we went through all those who were going to hire a lawyer and got a.","the co-op, and we went through all this work and hired a lawyer and got a- a uh- ",4
536,"Red herring.","/Red herring?/ Red herring- /Yeah/  ",4
536,"Yeah. Everybody was putting their down payment. Down and getting their money","everybody was putting their down payments down and getting their money",4
536,"together and. Once the board voted","together and all at once the board voted against ",4
536,"against it because of these people","because of these people that didn't ",4
536,"that ended with the building apart for a while it","want it. And it ripped the building apart for a while, it",4
536,"took us a long time","took us a long time",4
536,"to be friends again to. People.","to be friends again to the people that were uh- /Yeah./ ",4
536,"Yeah. It did because a big risk.","you know it di- it did cause a big rift in the building. So, ",4
536,"And it would I think would have stayed there forever. If we had been and done.","and which I think would have stayed there forever if we had been- and gone- ",4
536,"So even though. There are many reasons why I wish we could we can see if we can","so even though [laughs] there are many reasons why I wish we could be- wish we had bec- ",4
536,"buy limited now","a limited equity co-op now, ",4
536,"but. It's not going to","but, you know, it's- it's not gonna happen. ",4
536,"happen anyway I'm glad we did and.","Anyway I'm glad we didn't then. ",4
536,"Anyway I became involved in the building. Became president of the","Ah, I became involved in the building and I was- even became President of the Board, ",4
536,"board and listened to a lot","and we went through a lot of ",4
536,"of changes as a building.","changes as a building. First, ",4
536,"You know we were all parties","you know, we were all young, we would have parties ",4
536,"and get together. A lot of the of the press","and get together and a lot of the people would perform.  ",4
536,"pool and there are a lot of children","/And there were lots of children in the building./ Lots of children ",4
536,"to get into love trouble but they're there to play with.","who would get into a lot of trouble but they had each other to play with, ",4
536,"We don't have to worry about and there","we didn't have to worry about them. There was ",4
536,"was eleven street","the 11th Street Gang, ",4
536,"gang and tell me about the live. Street gang they were really tough boys.","I have to tell you about the 11th Street Gang. They were really tough boys, Irish, ",4
536,"Irish. Mostly Irish I suppose or. If","mostly Irish- I suppose there were probably a few ",4
536,"you're telling. Because it is an Irish Italian neighborhood.","Italian in there too, because it was Irish Italian neighborhood- ",4
536,"Who would beat up black kids it can move in here.","who would beat up our kids. They'd come over here and hit them ",4
536,"And. Oh. So it's just. Kids who are really bad.","and stuff, /Oh!/ so our- our kids were really frightened by them. ",4
536,"At that time we were trying to put up a fence and. They can come in and.","At that time we were gonna try and put up a fence so that they couldn't come in, but ",4
536,"Let's finally. Those their limbs to gain. Grew up it. I'll tell","finally those- the 11th Street Gang grew up, I'll tell ya half ",4
536,"you half of them are in prison. And they have. Police and.","of them are in prison now and half of them are policemen [laughs]. /That's how it goes./ That's how it goes. ",4
536,"Any","Any- that ",4
536,"that was there in the time it was very difficult there was also a lot of this all over the billing because it had","was during the time when it was very difficult. There was also a lot of graffiti all over the billing cause we had all ",4
536,"all these children and these kids I'm out. And they were right on","all these children and these kids from outside coming in, and they would write on the ",4
536,"the lawns.","walls. But ",4
536,"But eventually they got the kids to. Doing that. You know and then shootings.","eventually we got the kids to stop doing that, you know, eventually things got better. We ",4
536,"We","did ",4
536,"did that allowed us to recast a mortgage","pay- start- oh H.U.D. allowed us to recast the mortgage so ",4
536,"so we were in generators and then we then had the.","so we weren't in arrears anymore and we didn't have that- ah- we wer- they could ",4
536,"They could very close on us.","foreclose on us, ",4
536,"And we got our management. And yet again they are oh I forgot about","and we got new manage- /Wasn't it also poor management in the beginning?/ Yes, yes and we got- / Oh, /Yeah/ I forgot about that. ",4
536,"that that. That's what put you in which was no fault of","That- that's what put you in foreclosure-/ Yeah- yeah yeah [background noise]. / which was no fault of ",4
536,"the renters we","/ That's right. /the renters./ We had ",4
536,"had a manager. And workers who","a manager and workers who didn't ",4
536,"didn't work. There were some workers who","work. We- there were some workers who [laughs] ",4
536,"are there. Signing here and they go work and then me back at that.","they would sign in here and they go work in the meat market at night, and ",4
536,"And then come back and saying that.","then come back and sign out. /Wow./",4
536,"Wow. We found out about it because some other guys","We found out about it because some other- the guys told ",4
536,"told us","us",4
536,"about. Helen","about it and so Helen Dubin and I ",4
536,"Dubin got up one morning. But I fear in the morning.","got up one morning at 5:30 in the morning and- and we ",4
536,"We put our sweat.","put on [laughs] our uh- sweatpants and we ",4
536,"And we said we are running. You know doing exercises were running around in the","said we were running, you know doing exercises, and we were running around in the base-",4
536,"bases. Anyway and. The guys couldn't sign a.","ment [laughs]. Anyway, the guys couldn't sign out, ",4
536,"You know they couldn't come","you know, they couldn't come in ",4
536,"in. Go up and sign. Out because we were.","and go up and sign out because we were- mm and  ",4
536,"And jogging in the ways. And some of the time for that sound for him","/Jogging in the hallways./ Jogging in the hallways and somebody signed for them- for him. ",4
536,"anyway we caught this one guy. Doing.","Anyway, we caught this one guy by doing that, and ",4
536,"And eventually. We'd also learn the other side","eventually we'd also learned that uh- the site manager ",4
536,"manager was getting money under the table. For apartments that he was giving.","was getting money under the table for apartments that he was giving- he was ",4
536,"He was renting out the basement spaces.","renting out the basement spaces, and ",4
536,"And making a lot of","making a lot of money, ",4
536,"money and Jack Downing discovered that he","and Jack Dowling discovered that. He was ",4
536,"was not in the building them but. He was told either to come to","not in the building then, but he was told either to come to",4
536,"look at apartments and he was told that if he could come up with money.","look at apartments and he was told that if he could come up with money he would get one [laughs]. ",4
536,"So he informed of the tenants.","So he uh- informed uh- other tenants. Anyway, ",4
536,"Anyway so we inform the board and they have fired this man who was doing this Peter shell","so we informed the board and they fired this man who was doing this, this Peter Shallit [sp?] ",4
536,"it was his name. He was away gave leases","was his name. He was the one who gave sweetheart leases to ",4
536,"to produce a sub stairs","uh- the uh- the Bruce's upstairs ",4
