"transcript_id","original_text","guess_text","transcript_line_status_id"
478,"grandmother. As a young teen It was about the younger of the eighteen or","um, as a young teen. Well, she wasn't young. She was 18 or 19.",2
478,"nineteen. And we would my dad night. And my","And we would, my dad and I and my ",2
478,"mom would come up to see. Are Here. And we would come over here.","mom, would come up to see her here. And we would come over here, to",2
478,"The Harlem. Chill why we came but we would come we would always come to Harlem.","Harlem. And I'm not sure why we came but we would come, we would always come to Harlem. And ",2
478,"And my sister dated a man from Harlem. So when I would stay with she and her.","my sister dated a man from Harlem. So when I would stay with she and her, and",2
478,"And my","my grandmother, um,",2
478,"grandmother. I hung up in places that I","I hung out in places that I live",2
478,"live very close to","very close to now,",2
478,"now trailing my sister who was four years old or so that point she's eighteen or","trailing my sister, who was 4 years older. So at that point she's 18 or 19,",2
478,"nineteen I'm fifteen or sixteen.","I'm 15 or 16, sitting",2
478,"Sitting on the side of the basketball court.","on the side of the basketball court waiting",2
478,"Waiting for","for her",2
478,"her to watch her boyfriend quit playing basketball or. Going up the street to","to watch her boyfriend quit playing basketball or going up the street to get",2
478,"get","waffles",2
478,"waffles and. She just trail me along.","and she'd just trail me along.",2
478,"So I remember walking in these neighborhoods.","So I remember walking in these neighborhoods.",1
478,"I remember being in the neighborhood. With","I remember being in these neighborhoods with her",2
478,"her and them. Now the","and, um, them. Now the",2
478,"interesting part about them. Is those same groups of","interesting part about them is those same groups of people",2
478,"people. That my sister knew and that she the boy she dated.","that my sister knew and that she, the boy she dated,",2
478,"I got connected again as adult to those people. Which is part of why I'm back in Harlem.","I got connected again as an adult to those people, which is part of why I'm back in Harlem. Um, I, um,",2
478,"I married a man who","I married a man who was",2
478,"was the name that I carry out.","the name that I carry out, Bristow,",2
478,"Bristow whose father. No whose uncle was Sugar Ray","whose father, no whose uncle was Sugar Ray Robinson,",2
478,"Robinson the.","the boxer.",2
478,"BOXER And so they had deep","And so they had deep history and,",2
478,"history and legacy here in Harlem.","and legacy here in Harlem.",2
478,"When we got married we lived in in Riverdale.","When we got married we lived in, in, uh, Riverdale. Uh, but",2
478,"But he was one of those young","he was one of those young men",2
478,"men who was part of that circle that my sister","who was part of that circle that my sister knew.",2
478,"know. So they always remembered me as a little sister. I mean. For years when you're","So they all remembered me as the little sister. I mean, 4 years when you're 19",2
478,"nineteen and fifteen that's the little sister but you know you get to be twenty five thirty forty five that's not a","and 15, that's the little sister. But you know, then when you get to be 25, 30, 45, that's not the little",2
478,"little sister.","sister. So",2
478,"So I got reconnected to that Harlem circle going through him. Even though we were living","I got reconnected to that Harlem circle again through him even though we were living in",2
478,"in Riverdale.","Riverdale. And, um,",2
478,"And. What's important about that marriage. And the name that I carry is. I","what's important about that marriage and the name that I carry is, I came",2
478,"came here.","here, uh,",2
478,"Because of domestic violence. I I and I've written about it it's public","because of domestic violence. I'm, I, and I've written about it. It's public. I,",2
478,"I was a contributing editor","I was a contributing editor on,",2
478,"All right on a book. To talk about my.","writer on a book to talk about my leaving Riverdale",2
478,"Leaving Riverdale.","because",2
478,"Because this man tried to kill","this man tried to kill me",2
478,"me and. Living in in a safe","and, um, living in, in a safe house",2
478,"house near hundred twenty second","near 122nd Street.",2
478,"Street. And in the schizophrenia. That is that. I worked as a senior executive.","And, and the schizophrenia of that is that I worked as a senior executive.",2
478,"I think I was at a chemical company or it may be a financial","I think I was at a chemical company there, but maybe a financial services",2
478,"services company. Both of which I had a job of vice president. So I'm working as a vice president of either","company. Both of which I had a job as a vice president. So I'm working as a vice president of either",2
478,"a jar or global diversity.","HR or global diversity, and",2
478,"And I'm living in a safe","I'm living in a safe house",2
478,"house in Harlem. And of course the people I work with didn't know","in Harlem. And of course the people I worked with didn't know that.",2
478,"that. And I stayed there for a year.","Um, and I stayed there for a year, and",2
478,"And it was at the end of that year I moved into this apartment. That we are","it was at the end of that year I moved into this apartment that we are in now.",2
478,"now. And I moved here. Because it felt comfortable.","And I moved here because it felt comfortable. Uh, it",2
478,"It is a beautiful space.","is a beautiful space. The",2
478,"The neighborhood felt comfortable.","neighborhood felt comfortable. Uh, the",2
478,"The environment. So comfortable and big.","environment felt comfortable, um, and be- -- What year was that?  -- Hm? -- What, what year did you move? -- ",2
478,"I moved here.","I moved here,",2
478,"I put on the sheet ninety five but it might have been before then.","I put on the sheet '95 but it might have been before then. Um.",2
478,"It was probably. Yeah I guess it was ninety five I married him in ninety three we got divorced in","It was probably, yeah I guess it was '95. I married him in '93. We got divorced in",2
478,"ninety six or zero and married for a couple years. And I lived in that safe house. And then I moved here.","'96, we were only married for a couple years. And I lived in that safe house. And then I moved here. And",2
478,"And I've been here ever since. So when I moved here. There were some.","I've been here ever since. So when I moved here, there were some,",2
478,"There were some movement. Here that this neighborhood was changing. But this building","there was some movement here that this neighborhood was changing. But this building that",2
478,"that we're","we're in,",2
478,"in. Which is gorgeous. Architecture of breath I","which is gorgeous, the architecture is just breathtaking,",2
478,"can. Still have a lot","um, still had a lot of",2
478,"of vacancies. Fourteen years a matter","vacancies. 14, as a matter of",2
478,"of I couldn't get people to move in here.","fact. Couldn't get people to move in here. The",2
478,"The apartments didn't look like what we're sitting in I've done everything. Watching","apartments didn't look like what we're sitting in. I've done everything you're looking at.",2
478,"it and the neighborhood","And the neighborhood still",2
478,"still had a lot of drugs going on which it does now accept","had, um, a lot of drugs going on, which it does now except they're",2
478,"a different route. The whole country","different drugs. [Laughs] The whole country does.",2
478,"does. And it was it was viewed as high crime and I think viewed","Um, and it was, it was viewed as high crime and I say viewed as ",2
478,"as","high",2
478,"high crime because I've never felt unsafe in this neighborhood.","crime because I've never felt unsafe in this neighborhood. Um.",2
478,"I would come home from work. After I moved into the","I would come home from work after I moved into the apartment",2
478,"apartment after a year in the safe","after a year in the safe house.",2
478,"house. And the guys who were on the street.","And the guys who were on the streets, uh, wouldn't",2
478,"Wouldn't necessarily.","necessarily verbally",2
478,"Verbal e interact with me. But they would sort of. Check on me. You're a little late today. Mama.","interact with me but they would sort of check on me. ""You're a little late today, Ma. Wow.",2
478,"Wow. We're going long hours hope the man's paying you well that comes in kind of check on","Working long hours. Hope the man's paying you well."" That kind of thing, kind of check on me.",2
478,"me. I came home","I came home once,",2
478,"watch. And I had a horrible","um, and I'd had a horrible day,",2
478,"day. At my job and. I've been crying","uh, at my job and, uh, I'd been crying and",2
478,"and so I guess I look","so I guess I looked distraught.",2
478,"distraught. And a couple guys who had no","And a couple guys who had no homes",2
478,"homes. Walk me to the gate. And she came in","walked me to the gate that you came in",2
478,"and said. We don't know what happened. But if you're not safe.","and said, ""We don't know what happened. But if you're not safe, uh, that's",2
478,"That's our job. Now there are probably a little loot.","our job."" Now they were probably a little looped. But ",2
478,"But I thought the point was the","that's not the point, it was the behavior.",2
478,"behavior and. I live in a community. A still","And I live in a community. I still live in a",2
478,"image community that I know people. They know me.","community that I know people. They know me. Um, and",2
478,"And I care deeply for this community and. It's my tribe.","I care deeply for this community. It's, it's my tribe.",2
478,"It's my tree it was my tribe when I moved here it is my tribe","It's my tr-it was my tribe when I moved here. It is my tribe now.",2
478,"now. And my tribe","Um. And my tribe means",2
478,"means that. There","that there are",2
478,"are certain things that happen that we","certain things that happen that we all",2
478,"all expect to happen. And that are normative. Like","expect to happen. And that are normative-like. And it's",2
478,"and changing. And I dislike","changing. And I dislike it",2
478,"it intensely. It would be unusual to walk down the street here and people might say","intensely. It would be unusual to walk down the street here and people not say, ""Hey,",2
478,"Hey How you doing what's","how you doin', what's happenin'?",2
478,"happening. High. Now. Even in this building at. I live in.","Hi. Hey."" Now, even in this building I, I live in,",2
478,"I walk out. And people won't necessarily speak to each other or even when they","I walk out and people won't necessarily speak to each other. Or even when they are",2
478,"are spoken to won't necessarily say hi. And my.","spoken to won't necessarily say hi. And my refrain",2
478,"Refrain to that is. We say hello in this neighborhood because our community. Because otherwise I walk","to that is, ""We say hello in this neighborhood because we're a community."" Because otherwise I walk away",2
478,"away","feeling",2
478,"feeling resentful that people are not speaking.","resentful that people are not speaking, and",2
478,"And. Maybe I","maybe I can",2
478,"can. D.I.Y.","de-ice somebody, ",2
478,"somebody. For them to feel comfortable with that really is how you build communities you look at","uh, for them to feel comfortable with-that really is how you build communities. You look at each",2
478,"each other you think morning. Or hey what happened whatever whatever your words are. That are","other and you say, ""Good morning"" or ""Hey, what's happening?"" whatev-whatever your words are that are your",2
478,"your comfort.","comfort ?food?. ",2
478,"Do that. Acknowledge There's another human being you know. Don't look down","Do that. Acknowledge there's another human being, you know. Don't look down at the ",2
478,"the ground or look at the gate","ground or look at the gate or",2
478,"or move or just what's going on. I don't have a great","move the-just, ""What's going on? How you doing? Have a great day""",2
478,"day later something something something. And that's changing.","later."" Something, something, something. And that's changing. That's",2
478,"That's changing. I think that.","changing. I think that, um, people",2
478,"People are coming here.","are coming here because",2
478,"Because it","it is",2
478,"is an attractive place. Low cost place to","an attractive place, low cost place to live",2
478,"live in Manhattan. And the disparities that happen. Because of","in Manhattan. And the disparities that happen because of that,",2
478,"that. Which are not just","which are not just Harlem,",2
478,"Harlem. Also bump up","um, also bump up against",2
478,"against social mores.","social mores that",2
478,"That people. Import. And that already exist here. And they're not always the","people import and that already exist here. And they're not always the same.",2
478,"same some know what I just","Some are what I just described to you.",2
478,"describe you. And there are others. And so what","Um, and there are others. And so what it",2
478,"it creates. I believe","it creates, I believe, Troy,",2
478,"choice. Is is an environment that","is, is an environment that has",2
478,"has extreme tension. And.","extreme tension. And we're not",2
478,"We're talking about. You know you can read about in newspapers you","talking about it. You know, you can read about it in newspapers, you",2
478,"can read about it","read about it in",2
478,"and this article David had. The Atlantic","this article they just had in The Atlantic",2
478,"and. You can read about it. The tension.","and you can read about it. The tension works",2
478,"Works against building community the tension works against expanding common ground","against building community. The tension works against extending common ground. The",2
478,"the tension. Gets assigned to things like money and race. And I","the tension gets assigned to things like money and race. And I",2
478,"believe those are part of an. I don't think that's the whole story.","believe those are part of them. I don't think that's the whole story.",2
478,"I don't think that the whole story. I think it's a bigger story than that and I think those","I don't think that's the whole story. I think it's a bigger story than that. And I think those are",2
478,"are major part of the","major parts of the story.",2
478,"story. The Harlem I love. Head.","Um, the Harlem I love had African",2
478,"African drummers in Morningside Park.","drummers in Morningside Park",2
478,"That. That now sometimes up at the State building","that, uh, that now sometimes are up at the State building",2
478,"and they had to get special","and they had to get special permission.",2
478,"mention. And they used to play at the Harlem Y. and you've got there and dance. And","And they used to play at the Harlem Y and you could go up there and dance, and it",2
478,"it was before they were very convincing for the windows were open.","was before was air conditioning so the windows were open.",2
478,"And so then when they renovated the apartment next door.","And so then when they renovated the apartment next door, um, they",2
478,"They were made to stop playing the drums.","were made to stop playing the drums",2
478,"Because it was too much","because it was too much noise.",2
478,"noise. And the drummers up in Morningside had been told to leave.","And the drummers up in Morningside had been told to leave. And, um,",2
478,"And that makes me sad. That makes me sad for the people who work","that makes me sad. That makes me sad for the people who work here",2
478,"here and it makes me equally sad for the people who are coming","and it makes me equally sad for the people who are coming in,",2
478,"in you know.","you know. It's, um,",2
478,"It's too much home engineering.","too much homogeneity.",2
478,"I don't think is healthy. We can be a tribe. We can be","I don't think it's healthy. We can be a tribe. We can be a",2
478,"a community.","community and",2
478,"And not have to be alike.","not have to be alike. So",2
478,"So as much as I love playing the violin with in the other","as much as I love playing the violin that's in the other room,",2
478,"room. I also like African music. And I like drum. I like rap.","I also like African music. And I like drums. And I like rap. The",2
478,"The menu of our differences.","menu of our differences, for ",2
478,"For me is what makes","me, is what makes things",2
478,"things exciting. And so I'm not naive","exciting. And so I'm not naive enough",2
478,"enough to not understand that. Property","to not understand that property values",2
478,"values are. Influence and informed by things like noise.","are influenced and informed by things like noise. But",2
478,"But isn't music just organized noise.","isn't music just organized noise?",2
478,"It just depends on who hears it. So if we","It just depends on who hears it. So if we could",2
478,"could care for each other in that way if we could hear each other in that way for its each other in","care for each other in that way, if we could hear each other in that way, if we could see each other in that",2
478,"that way maybe we can hold on to what the sweet spot","way, maybe we can hold on to what the sweet spot was",2
478,"was here in Harlem. And then there's also the. Enclave","here in Harlem. And then there's also the enclave of",2
478,"of people who can't afford to be here who are primarily","people who can't afford to be here who are primarily African-American,",2
478,"African-American who have had to leave you know I feel","um, who have had to leave. You know I feel",2
478,"blessed that I'm still here. You know my my my song is that when they take me out of here my toes are","blessed that I'm still here. You know my, my, my song is that when they take me out of here my toes are going to",2
478,"going to be pointing to","be pointing to Heaven,",2
478,"him. Which means I'm going to be did.","hich means I'm going to be dead. That's",2
478,"That's my plan because I love. This apartment.","my plan, um, because I love this apartment. And",2
478,"And not because of the way it looks. It's because of what it represents. It's the history that in this building is","not because of the way it looks. It's because of what it represents. It's the history that's in this building. It's the",2
478,"the history that's in this","history that's in this neighborhood.",2
478,"neighborhood and. It's. It's my right.","And it's, it's my right, it ",2
478,"It is my responsibility.","is my responsibility, it",2
478,"Is my building a legacy for my grandchildren.","is my building a legacy for my grandchildren, to",2
478,"To keep my African American. But here.","to keep my African-American butt here. Yeah.",2
478,"Yeah. And not just for them. For you and for all","And not just for them. For you and for all the",2
478,"the use who aren't sitting here with","yous who aren't sitting here with ",2
478,"us. Yeah. Yeah.","us. Yeah. Yeah. That's ",2
478,"That's what I believe. You know I was raised in","what I believe. You know, I was raised in Pittsburgh",2
478,"Pittsburgh and. I just took my","and, um, I just took my grandchildren",2
478,"grandchildren. Back there. To see the Hill District. Which is","back there to see the Hill District, which is very",2
478,"very parallel to what's happening here","parallel to what's happening here in",2
478,"in Harlem where the buildings are being torn","Harlem, where the buildings are being torn",2
478,"down and and and. Old is being replaced with","down and, uh, and, and old is being replaced with new",2
478,"new. And the demographics","and the demographics have",2
478,"have shift. So that. There is a huge population.","shift so that there is a huge population numerically",2
478,"Numerically of white people. Moved in for the same kinds of reasons the University of","of white people who have moved in for the same kinds of reasons. The University of",2
478,"Pittsburgh or. So I was able to show them houses that were family housings","Pittsburgh's there. So I was able to show them houses that were our family houses where",2
478,"were great extended family","great extended family lived,",2
478,"lived. My family. There. And how we're spread","my family, there, and how we're spread everywhere",2
478,"everywhere and how's a family we did very","and how as a family we did very well.",2
478,"well. And I think some of that is because we were connected to each","And I think some of that is because we were connected to each other",2
478,"other in that same kind of connection happened here in Harlem. Even for","and that same kind of connection happens here in Harlem even for",2
478,"people and family and connect doors. Who are not my","people and family and connectors who are not my birth",2
478,"birth connected.","connectors. So",2
478,"So I don't want that to get","I don't want that to get lost",2
478,"lost in our quest for bigger shiny or","in our quest for bigger, shinier, newer,",2
478,"newer better. Because there's something in community.","better. Because there's something in community that",2
478,"That is rich and sustaining. And vibrant","is rich and sustaining and vibrant and",2
478,"and vibrates and.","vibrates and, um. -- Could you give a couple examples of stories of, um, when you, when you first moved here? The, sort of, I guess, the formative experiences that you've had -- Mmm. -- that give you that sense of community, maybe people that you knew or places you would frequent.",2
478,"Free. OK. But the question.","Ah, ok. That's a good question. Um.",2
478,"I moved in here. The Spears' apartment has.","I moved in here, this, this apartment has, um, 9",2
478,"Nine living spaces in two bathrooms so it's huge.","living spaces and 2 bathrooms so it's huge.",2
478,"I moved in here of a couch.","I moved in here with a couch, that",2
478,"I think concerts in there and I probably need to get rid of it but I am reluctant to because it's get","same couch that's in there and I probably need to get rid of it but I am reluctant to 'cause it's got so",2
478,"so much.","much, so",2
478,"So many memories. It was used when I got it I got it at home","many memories. And it was used when I got it. I got it at Home Works.",2
478,"works. And I was so proud of it. You know that. The difference in my life.","And I was so proud of it. You know, that, the difference in my life. So,",2
478,"So. Places that I would frequent.","places that I would frequent. Um. Central ",2
478,"Central Park. Is my backyard.","Park is my back yard. I",2
478,"I spent a lot of time isn't a park. And when I moved here. It wasn't quite cleaned","spend a lot of time in Central Park. And when I moved here, it wasn't quite cleaned up,",2
478,"up. The Central Park Conservancy needs to get such huge","you know. The Central Park Conservancy needs to get such huge credit",2
478,"credit for saving.","for saving, saving,",2
478,"Saving you know.","you know, oasis",2
478,"Ace's in an island. That is such a refuge for so many people.","in an island that is such a refuge for so many people. And",2
478,"And they can be. Our share green space and it is. But I would go to Central","that can be our shared green space and it is. But I would go to Central Park,",2
478,"Park. And it was kind of. Sleazy","and it was kind of sleazy then,",2
478,"then. And I did find a bench where somebody wasn't doing things they weren't supposed to be doing.","and I'd find a bench where somebody wasn't doing things they weren't supposed to be doing.",2
478,"And I would sit and look at that nasty late because at the","And I would sit and look at that nasty lake 'cause at the time",2
478,"time the. The mirror was","the, the ?mirror? was dirty, ",2
478,"dirty and. They hadn't cleaned it up in that house where they now do.","and, uh, they hadn't cleaned it up. And that house where they now do, the",2
478,"The Rangers come and tell you about the hours until part. I don't know what went on in that house before.","rangers come and tell you about the ?isles? in Central Park. I don't know what went on in that house before.",2
478,"But it was sleazy in the bathrooms you. You were better the urinate on yourself in the","But it was sleazy. And the bathrooms, you-you were better to urinate on yourself than to use one of those bathrooms.",2
478,"bathrooms they were dangerous.","They were dangerous. And",2
478,"And that's. And you know Central Park. Was my way of","that's. And, you know, Central Park was my way of saying,",2
478,"saying. Not only in mind","not only am I in Harlem,",2
478,"Harlem. I'm in a big world.","I'm in a big world. And, um.",2
478,"And so I got to know some of the regular hanger outers in Central","So I got to know some of the regular hanger outers in Central Park.",2
478,"Park.","Um. [chuckles] I, um,",2
478,"And I start running.","I started running. I don't",2
478,"And doing more and. I'm sworn off not to run.","anymore and um, I-I'm smart enough not to run",2
478,"In the park. When it's dark.","in the park when it's dark, but I",2
478,"But I also know","also know that",2
478,"that. Seen the sun come up in that park is.","seeing the sun come up in that park is, is",2
478,"Is magic so I would find out where the. Undercover cops","magic so I would find out where the undercover cops were.",2
478,"were. Because they're really not undercover. They probably do better today but","Because they're really not undercover. They probably do better today but,",2
478,"I mean they stuck out like sore thumbs even. I know who they were and where they hang out.","I mean they stuck out like sore thumbs.  Even I know who they were and where they hang out. Um.",2
478,"Because the police cars were up there under cover cops were up there for the most part. Looking for","Because the police cars were up there, undercover cops were up there for the most part, looking for drugs",2
478,"drugs and it was in","and ?illicit, mmm.?",2
478,"there and find out where they were.","I'd find out where they were, and, um,",2
478,"And just stay close to home so I could watch the sun come up but didn't do it often because it","just stay close to them so I could watch the sun come up. I didn't do it often 'cause it really",2
478,"really still was dangerous and they didn't stand still.","still was dangerous and they didn't stand still. So, ",2
478,"So. So good memories of being in the park.","so good memories of being in the park. Um. There",2
478,"There used to","used to be, um,",2
478,"be where the fancy little deli is","uh, where the fancy little deli is across",2
478,"across the street there used to be a little coffee joint.","the street, there used to be, uh, a little coffee joint that",2
478,"That you could go in and get coffee. For fifty","you could go in and get coffee for 50 cents.",2
478,"cents. Or you could give him a dollar and the next day.","Or you could give him a dollar the next day, um, or",2
478,"Or whatever and. It was caught. Effie with hot milk.","whatever. And it was coffee with hot milk. And, um,",2
478,"And so we go there a lot.","so I would go over there a lot. And",2
478,"And it gave me two things A gave me coffee and a gimme somebody to talk to.","it gave me two things. It gave me coffee and it gave me somebody to talk to. Um. When",2
478,"When I moved here the woman","I moved here the woman upstairs,",2
478,"upstairs. Might be somebody you meet she. She's.","might be somebody you meet. She, she's, I'm",2
478,"I'm sixty six I'll be sixty seven she's seventy","66. I'll be 67. She's 75 and",2
478,"five and. She tells the story that she was conceived in this building.","she tells the story that she was conceived in this building, so,",2
478,"So. And that her grandmother was in this","um, and that her grandmother lived in this building.",2
478,"building. But she's the one who told me to come here. So. And today","But she's the one who told me to come here, so, and today",2
478,"we're still","we're still friends.",2
478,"friends. The men who live next door to me. His family was from","The man who lives next door to me, his family was from Harlem",2
478,"Harlem and. We're friends.","and, um, we're friends, um,",2
478,"Through Donny Bristow of the. Man I was married to we're OK So there's some history there","through Donny Bristow, the man I was married to. Well-we ok, so there's some history there but",2
478,"but. So he's here.","so he's here, and um.",2
478,"And yes so those are the people on this. On this floor have been the","Yeah, so they're, the people on this, on this floor have been the same",2
478,"same people that were here","people that were here since,",2
478,"since. Since I moved here. Just two places I used to go out or spent a","since I moved here. So that's 2 places I used to go. I also spent, uh, a",2
478,"lot of time. At the Harlem why.","lot of time at the Harlem Y.",2
478,"It's a different place now it's it's it's it's a little she she now is a little pricey.","It's a different place now. It's, it's, it's, uh, it's a little chi-chi now, it's a little pricey, got a",2
478,"A lot of equipment. But it was always a safe haven.","a lot of equipment. But it was always a safe haven. The",2
478,"But why was always a safe place to go and hang out and sort of a gym rat.","Y was always a safe place to go and hang out. I'm sort of a gym rat, always",2
478,"Always have","have been.",2
478,"been and. That was a great place. And then there were a lot of","And, um, that was a great place. And then there were a lot of joints",2
478,"joint to go to why go","to go to, like, uh",2
478,"out. Where you can get chicken and waffles all","where you could get chicken and waffles all night.",2
478,"night. And they were safe places to go.","Um. And they were safe places to go. Um. They've",2
478,"They've been replaced by. Places it sells chicken.","been replaced by, uh, places that sell chicken, um, primarily, um,",2
478,"Primarily","Chinese",2
478,"Chinese food and chicken. And they hand you the chicken through plastic","uh, food and chicken. And they hand you the chicken through plastic doors.",2
478,"doors. So it is my story that if somebody can't.","So it is my story that if somebody can't hand me",2
478,"Hand me my change and look and touch me. They can fix level.","my change and look and touch me, they can't fix my food. Nor",2
478,"Nor can they sell me food. So there's a prolific geisha. For. Of agape. Elation of of","can they sell me food. So there's a prolification, prolifica-lation of, of those",2
478,"those","things.",2
478,"things. But that's that's two places.","But that's, that's 2 places. And ",2
478,"And then the Muslims used to have a really nice restaurant not far from the temple. On","then the Muslims used to have a really nice restaurant not far from the temple on 116th",2
478,"hundred sixteenth","Street.",2
478,"Street and. I would go in there and","And, um, uh, I would go in there and eat.",2
478,"eat. And because of their faith tradition I wouldn't dress","Um. And because of their faith, tradition I wouldn't dress like",2
478,"like this. I don't cover. I mean I have covered when I've been in the Middle East. With","this. I don't cover. I mean, I have covered when I've been in the Middle East with friends who",2
478,"friends who","tour",2
478,"are who study Islam or. And who are Muslims there. But here I don't.","uh, who study Islam or, and who are Muslims there. But here I don't. But",2
478,"But if I go into a place. Here that I","if I go into a place here that I know,",2
478,"know. It is a jewish tradition of the women to","um, it is the tradition, tradition of the women to ",2
478,"wear dresses and cover I do. So that's a long story here used to go there in","wear dresses and cover, I do. So that's the long story of how I used to go their, their",2
478,"their place","place ",2
478,"and eat good food. Take you forever to get it.","and eat good food. Take you forever to get it because",2
478,"Because things move slowly. So if you were ordering","things move slowly. So if you were ordering something",2
478,"something they were actually going to go back in the kitchen and cook it it was a like it was cooked","uh, they were actually going to go back in the kitchen and cook it. It wasn't like it was cooked",2
478,"and they had heated up or. Finished cooking it they were going to go back and cook it. So","and they had to heat it up or finish cooking it. They were going to go back and cook it. So you",2
478,"you couldn't be too hungry when you went in","couldn't be too hungry when you went in there.",2
478,"there was no phrase I used to use to live they go in","So that's another place. I used to, used to love to go in there",2
478,"there and eat.","and, um, and eat, um, and",2
478,"And just listen to the","just listen to the conversations",2
478,"conversations that were. Or inside there.","that were, uh, or inside there. Uh, I",2
478,"I belong to the church. I did I don't anymore that's right over here one hundred sixteenth Street.","belonged to the church - I did, I don't anymore - that's right over here on 116th Street. Um, Canaan",2
478,"Canaan Baptist Church in white T. Walker was or who was an ally of Martin Luther King and","Baptist Church and Wyatt T. Walker was there, who was an ally of Martin Luther King and I",2
478,"I spent a lot of time in that","spent a lot of time in that church.",2
478,"church. And it was a. It was","And it was, um, it was a",2
478,"a leader in social justice in this community. And in this","leader in social justice in this community and in this country,",2
478,"country and. Under his. Is leadership so I followed him around the world.","and, uh, under his, his leadership so I followed him around the world and",2
478,"And I spent a lot of time over there.","I spent a lot of time over there. You",2
478,"You know I didn't really go far in Harlem. You know my.","know, I didn't really go far in Harlem. You know, my, uh, my",2
478,"My community in Harlem probably doesn't go much. Above one hundred thirty Eastern.","community in Harlem probably doesn't go much above 138th Street. And",2
478,"And it doesn't go much. Below one hundred ten street. It does now. But when I first came here.","it doesn't go much below 110th Street. It does now. But when I first came here, that's",2
478,"That's pretty much. That circle. And then east. Over to what used","pretty much that circle. And then, uh, east over to what used",2
478,"to be called Spanish Harlem which I'm not sure what it is anymore.","to be called Spanish Harlem, which I'm not sure what it is anymore. And",2
478,"And then over to the park. And it wasn't until","then over to the park. Um. And it wasn't until years",2
478,"years after I would hear the pond Broadway and I walked through the park from Columbia that I realize how","after I was here, I was up on Broadway, and I walked through the park from Columbia that I realized how close",2
478,"close we were to Columbia University.","we were to Columbia University. Like",2
478,"Like it was a park away.","it was a park away. That",2
478,"That were totally invisible me when I moved here.","was totally invisible to me when I moved here, totally",2
478,"Totally invisible and. Unlike today. You would not find anybody from the school hanging over here.","invisible. And unlike today, you would not find anybody from the school hanging out over here. Yeah. So",2
478,"So those were some of the places I would","those were some of the places I would go. Um.",2
478,"go back in the day I would go to Sylvia's I don't anymore.","Back in the day I would go to Sylvia's. I don't anymore. She",2
478,"She was alive","was alive then ",2
478,"then and the service was different.","and, um, the service was different. Um. -- Sylvia's is a? ",2
478,"Is a. It's a. It's a black restaurant it is kind of. The tourist place here now.","Is a, it's a, it's a black restaurant. It, it is kind of the tourist place here now. Syvli-yeah. And",2
478,"And years ago the woman who ran it or name was Sylvia.","years ago the woman who ran it, her name was Sylvia. And",2
478,"And I think is now either her grandchildren or her children one. And it's. She's got like two or","I think it's now either her grandchildren or her children run it. And it's, she's got, like, 2 or 3",2
478,"three places now all of them watch you when I have a walk or the family","places now, all in a block. She owns like a half a block or the family does.",2
478,"does. And when I used to go there it","And when I used to go there it was",2
478,"was. She was alive. She was cooking. She was in there.","um, she was alive, she was cooking, she was in there. And",2
478,"And it was different. And if you wanted something a little different.","it was different. And, um, if you wanted something a little different you",2
478,"You can do it. A little different. And it would happen. And then there was a place that by the why and leave","could do it a little different. And it would happen. And then there was a place up by the Y.  I'd leave the ",2
478,"the why I call pan pan.","Y, called Pan Pan's that, um,",2
